Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
BNP Paribas Focused 25 Equity Fund - Direct Plan - GrowthFocused Fund,2,185.59,1.43%,0.63%,-1.90%,16.52%,5.09%,50.73%,17.23%,9.54%,-,-,2.14%,-1.53%,-1.25%,5.27%,-1.95%,5.85%,10.81%,2.03%,-2.73%,4.33%,5.96%,4.50%,0.58%,8.42%,21.34%,8.57%,20.53%,-28.95%,-,-,-,-,-,-,7.88%,16.00%,-,-,-,-,-,-,-,-,-,-,10/25,9/25,15/25,17/24,17/25,15/22,12/18,11/17,11/15,5/12,,,,,,-,95.71%,24,-,-,-,4.29%,-,12.743,0.89%,10-May-21,12.743,10-May-21,9.987,25-Nov-20,21.79%,27.09%,30.29%,39.03%,105.69%
BNP Paribas Focused 25 Equity Fund - GrowthFocused Fund,2,185.59,1.39%,0.49%,-2.29%,15.62%,4.50%,48.50%,15.59%,8.04%,-,-,2.19%,-1.40%,-1.09%,5.39%,-1.82%,6.01%,10.97%,2.16%,-2.61%,4.47%,6.11%,4.65%,0.76%,8.90%,21.88%,9.01%,21.04%,-28.38%,-,-,-,-,-,-,8.53%,16.50%,-,-,-,-,-,-,-,-,-,-,10/25,9/25,15/25,17/24,17/25,15/22,13/18,11/17,12/15,0/0,,,,,,-,95.71%,24,-,-,-,4.29%,-,12.6129,0.87%,10-May-21,12.6129,10-May-21,9.9814,25-Nov-20,21.08%,25.18%,28.48%,35.94%,94.38%
DSP Focus Fund - Direct Plan - GrowthFocused Fund,2,1955.63,1.22%,-0.06%,-1.05%,19.52%,6.52%,59.15%,17.03%,10.77%,12.98%,-,1.15%,-1.43%,-0.15%,1.93%,-3.08%,7.98%,11.81%,1.65%,-0.72%,1.15%,1.21%,-,-0.30%,4.96%,23.84%,-,-,-,-,-,-,-,-,-,16.71%,7.51%,-,-,-,-,-,-,-,-,-,-,12/25,17/25,17/25,21/24,24/25,16/22,15/18,14/17,0/0,0/0,,,,,,129.00%,95.62%,21,-,-,-,0.75%,-,12.8705,0.72%,10-May-21,13.173,03-Mar-21,7.392,18-May-20,20.30%,27.24%,-,-,-
DSP Focus Fund - Regular Plan - GrowthFocused Fund,2,1955.63,1.20%,-0.15%,-1.31%,18.89%,6.13%,57.45%,15.79%,9.64%,11.96%,11.11%,1.10%,-1.55%,-0.30%,1.82%,-3.20%,7.83%,11.67%,1.52%,-0.85%,1.02%,0.90%,-,-0.47%,4.52%,23.33%,-,-,-,-,-,-,-,-,-,17.60%,7.77%,-,-,-,-,-,-,-,-,-,-,12/25,17/25,17/25,22/24,24/25,16/22,16/18,14/17,0/0,0/0,,,,,,129.00%,95.62%,21,-,-,-,0.75%,-,12.59,0.71%,10-May-21,12.89,09-Feb-21,9.95,30-Oct-20,20.20%,25.37%,29.93%,46.27%,-
Principal Focused Multicap Fund - Direct Plan - GrowthFocused Fund,4,539.05,1.16%,2.34%,1.70%,26.28%,12.16%,59.64%,23.21%,15.50%,16.70%,-,1.69%,-1.43%,-0.30%,1.57%,-4.38%,6.52%,11.24%,1.62%,-2.35%,2.34%,6.11%,4.68%,0.23%,2.66%,21.31%,7.57%,23.52%,-24.46%,4.21%,-1.06%,-0.19%,3.54%,-0.80%,-0.30%,10.12%,20.81%,18.34%,-,-,-,-,-,-,-,-,-,20/25,24/25,25/25,23/24,25/25,17/22,18/18,16/17,13/15,10/12,,,,,,-,95.54%,20,-,-,-,4.46%,-,12.73,0.71%,10-May-21,12.98,09-Feb-21,9.96,30-Oct-20,19.79%,26.36%,30.34%,-,-
Principal Focused Multicap Fund - GrowthFocused Fund,4,539.05,1.14%,2.27%,1.47%,25.70%,11.79%,58.25%,22.28%,14.59%,15.82%,12.61%,1.70%,-1.52%,-0.40%,1.49%,-4.45%,6.51%,11.14%,1.50%,-2.47%,2.36%,5.87%,4.57%,0.16%,2.39%,21.12%,7.17%,23.15%,-24.51%,3.98%,-1.40%,-0.60%,3.02%,-1.44%,-1.12%,10.72%,22.73%,20.14%,-,-,-,-,-,-,-,-,-,20/25,24/25,25/25,23/24,25/25,17/22,18/18,16/17,13/15,0/0,,,,,,-,95.54%,20,-,-,-,4.46%,-,12.56,0.72%,10-May-21,12.95,16-Feb-21,7.96,18-May-20,19.61%,28.21%,34.35%,47.94%,-
IIFL Focused Equity Fund - Direct Plan - GrowthFocused Fund,5,1675.38,1.10%,1.18%,-0.37%,21.29%,7.98%,68.12%,26.56%,20.15%,19.61%,-,1.11%,-0.97%,-0.46%,1.45%,-0.12%,5.60%,12.74%,1.94%,-0.88%,3.82%,6.42%,6.04%,0.14%,5.67%,22.49%,10.97%,22.74%,-25.69%,8.13%,1.60%,5.46%,9.91%,-1.00%,-2.29%,4.18%,17.13%,17.36%,-3.78%,32.15%,1.13%,5.59%,44.42%,4.18%,-,-,-,24/25,22/25,3/25,11/24,13/25,18/22,10/18,0/0,0/0,0/0,,,,,,-,95.33%,29,-,-,-,4.67%,-,13.28,0.68%,10-May-21,13.67,16-Feb-21,8.34,18-May-20,19.53%,24.12%,28.06%,42.29%,91.85%
IIFL Focused Equity Fund - GrowthFocused Fund,5,1675.38,1.07%,1.07%,-0.60%,20.66%,7.61%,66.12%,24.88%,18.49%,18.09%,-,1.15%,-0.87%,-0.40%,1.51%,-0.03%,5.70%,12.85%,2.05%,-0.77%,3.94%,6.54%,6.16%,0.26%,5.89%,22.89%,11.34%,23.16%,-25.43%,8.53%,1.31%,5.84%,10.30%,-0.62%,-1.92%,4.61%,18.66%,18.66%,-2.49%,34.04%,2.50%,6.96%,46.59%,5.24%,-,-,-,6/25,16/25,24/25,24/24,23/25,18/22,15/18,15/17,11/15,0/0,,,,,,-,95.33%,29,-,-,-,4.67%,-,12.5088,0.71%,10-May-21,12.8457,03-Mar-21,7.3076,18-May-20,19.50%,25.66%,-,-,-
Kotak Focused Equity Fund - Direct Plan - GrowthFocused Fund,-,1832.53,1.06%,-1.41%,-1.75%,20.82%,10.61%,60.01%,-,-,-,-,0.33%,0.13%,-0.81%,4.16%,-1.16%,6.26%,7.73%,2.35%,-0.18%,2.83%,6.41%,3.44%,0.47%,7.12%,19.48%,10.29%,23.43%,-24.56%,7.63%,-,-,-,-,-,12.95%,24.46%,-,-2.53%,23.40%,9.90%,-5.18%,39.67%,8.36%,30.90%,-23.76%,21.27%,24/25,23/25,3/25,11/24,13/25,19/22,10/18,0/0,0/0,0/0,,,,,,-,94.53%,26,0.31%,1,-,5.16%,-,14.584,0.57%,10-May-21,14.672,09-Apr-21,9.447,18-May-20,18.94%,25.98%,28.16%,-,-
Kotak Focused Equity Fund - Regular Plan - GrowthFocused Fund,-,1832.53,1.03%,-1.55%,-2.17%,19.79%,9.92%,57.24%,-,-,-,-,0.34%,0.07%,-0.82%,4.15%,-1.25%,6.19%,7.65%,2.20%,-0.27%,2.67%,6.37%,3.37%,0.41%,6.92%,19.07%,10.09%,23.09%,-24.69%,7.36%,-,-,-,-,-,13.44%,25.86%,0.65%,-1.57%,24.86%,11.40%,-4.08%,40.66%,7.82%,-,-,-,8/25,14/25,18/25,18/24,16/25,19/22,14/18,9/17,8/15,9/12,,,,,,-,94.53%,26,0.31%,1,-,5.16%,-,13.4297,0.6%,10-May-21,13.9322,15-Feb-21,9.6927,24-Sep-20,18.79%,26.50%,31.74%,42.96%,-
