Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
BOI AXA Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,-,70.9,1.97%,4.23%,11.01%,31.61%,15.24%,-,-,-,-,-,2.27%,-0.13%,-0.12%,3.29%,-2.83%,5.95%,7.90%,0.80%,-0.18%,2.31%,7.11%,6.21%,-0.06%,6.03%,20.04%,8.46%,15.55%,-25.42%,3.55%,1.13%,-0.45%,4.96%,0.10%,-3.72%,9.12%,13.77%,5.65%,-3.32%,35.16%,3.87%,0.61%,51.14%,5.42%,-,-,-,7/25,3/25,4/25,7/25,6/25,6/24,9/24,10/21,7/20,3/14,21.63,1.01,0.21,-3.33,0.04,48.00%,98.83%,49,0.03%,1,-,1.14%,-,33.7923,1.46%,07-May-21,34.9172,16-Mar-21,20.7838,18-May-20,27.71%,33.57%,35.48%,44.62%,132.11%
BOI AXA Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,-,70.9,1.94%,4.02%,10.51%,30.33%,14.44%,-,-,-,-,-,1.09%,-0.30%,0.55%,3.50%,-0.95%,5.80%,13.24%,2.32%,-2.57%,3.89%,3.24%,5.69%,0.02%,6.22%,20.26%,8.65%,15.75%,-25.30%,3.71%,0.25%,-0.27%,5.12%,0.29%,-3.54%,9.87%,18.47%,17.05%,-6.80%,40.04%,3.19%,-1.07%,52.68%,-1.11%,33.26%,-23.89%,19.82%,7/25,4/25,4/25,7/25,8/25,6/24,9/24,10/21,8/20,0/0,18.15,0.83,0.27,-1.58,0.06,48.00%,98.83%,49,0.03%,1,-,1.14%,-,31.6143,1.45%,07-May-21,32.7108,16-Mar-21,19.621,18-May-20,27.34%,39.15%,44.21%,60.48%,135.13%
Aditya Birla Sun Life Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,3,13025.82,1.92%,2.87%,4.74%,27.25%,10.74%,69.21%,17.92%,11.58%,16.71%,-,1.11%,-0.21%,0.63%,3.57%,-0.87%,5.89%,13.33%,2.40%,-2.49%,3.98%,3.32%,5.77%,0.71%,7.68%,22.89%,7.06%,20.17%,-27.55%,3.49%,-0.91%,2.75%,5.53%,1.68%,-1.68%,10.25%,19.70%,18.05%,-6.10%,41.06%,3.91%,-0.47%,53.53%,-0.56%,-,-,-,16/25,11/25,6/25,6/25,9/25,7/24,4/24,6/21,5/20,7/14,19.39,0.89,0.51,2.45,0.11,93.62%,98.77%,41,-,-,-,1.21%,-,198.27,0.23%,07-May-21,201.86,15-Feb-21,122.0,18-May-20,27.10%,35.02%,41.61%,55.77%,-
Aditya Birla Sun Life Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,3,13025.82,1.90%,2.81%,4.56%,26.76%,10.46%,67.75%,16.91%,10.57%,15.57%,14.51%,2.26%,-0.19%,-0.17%,3.25%,-2.88%,5.89%,7.85%,0.74%,-0.24%,2.25%,7.04%,6.14%,0.81%,7.95%,23.16%,7.32%,20.47%,-27.38%,3.73%,-0.68%,2.94%,5.75%,1.94%,-1.41%,8.86%,13.01%,5.18%,-4.03%,34.19%,3.13%,-0.08%,50.20%,4.78%,25.98%,-20.96%,26.91%,16/25,10/25,7/25,6/25,9/25,7/24,4/24,6/21,4/20,0/0,20.36,0.92,0.66,5.7,0.15,93.62%,98.77%,41,-,-,-,1.21%,-,186.23,0.23%,07-May-21,190.13,15-Feb-21,116.05,18-May-20,26.63%,31.19%,34.63%,46.20%,-
JM Flexi Cap Fund - Direct - GrowthFlexi Cap Fund,4,164.37,1.86%,-0.44%,0.67%,30.38%,9.69%,62.03%,17.85%,12.69%,17.41%,-,2.46%,-1.63%,-2.95%,7.40%,-0.14%,8.12%,14.50%,0.84%,-5.87%,5.52%,3.39%,4.55%,3.01%,5.39%,22.78%,10.29%,23.25%,-29.39%,8.13%,-2.34%,-0.83%,3.86%,2.48%,-2.66%,13.50%,6.55%,6.86%,-2.16%,38.05%,7.34%,-4.60%,54.73%,3.30%,-,-,-,12/25,9/25,12/25,8/25,7/25,8/24,11/24,11/21,11/20,4/14,18.83,0.87,0.22,-3.25,0.05,50.00%,98.70%,27,-,-,-,1.30%,-,46.2762,0.9%,07-May-21,47.5086,16-Feb-21,27.6936,18-May-20,26.38%,32.15%,35.11%,49.50%,-
JM Flexi Cap Fund - GrowthFlexi Cap Fund,4,164.37,1.85%,-0.51%,0.47%,29.87%,9.40%,60.77%,16.94%,11.82%,16.26%,12.28%,0.82%,-1.42%,-0.68%,2.04%,-2.05%,5.93%,11.16%,1.06%,-0.35%,3.71%,4.89%,6.26%,3.08%,5.58%,23.05%,10.56%,23.54%,-29.26%,8.38%,-2.14%,-0.59%,4.11%,2.71%,-2.41%,5.96%,15.70%,6.67%,-9.96%,40.27%,5.13%,-2.27%,54.68%,7.15%,25.04%,-18.66%,15.74%,11/25,9/25,12/25,8/25,7/25,8/24,12/24,11/21,10/20,0/0,18.65,0.91,0.35,-1.35,0.07,50.00%,98.70%,27,-,-,-,1.30%,-,42.5809,0.9%,07-May-21,43.7897,16-Feb-21,25.6757,18-May-20,26.35%,33.55%,39.44%,52.02%,123.18%
LIC MF Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,2,358.98,1.77%,-0.46%,0.67%,15.25%,2.46%,42.59%,12.91%,9.18%,10.81%,-,0.84%,-1.33%,-0.58%,2.12%,-1.96%,6.03%,11.26%,1.15%,-0.26%,3.82%,5.00%,6.35%,-0.74%,4.58%,17.50%,8.19%,22.29%,-28.12%,3.50%,-1.38%,2.50%,2.92%,1.73%,-5.27%,6.39%,17.04%,7.49%,-9.30%,41.31%,5.88%,-1.55%,55.76%,7.42%,-,-,-,10/25,12/25,11/25,10/25,6/25,9/24,11/24,12/21,7/20,0/0,18.97,0.88,0.58,3.39,0.12,41.00%,98.58%,54,-,-,-,1.42%,-,68.9513,0.45%,07-May-21,69.8866,03-Mar-21,39.8889,18-May-20,25.92%,29.85%,32.62%,42.31%,126.25%
LIC MF Flexi Cap Fund - GrowthFlexi Cap Fund,2,358.98,1.75%,-0.54%,0.42%,14.71%,2.12%,41.30%,12.03%,8.27%,9.91%,8.16%,1.99%,-0.22%,-0.11%,2.47%,-3.44%,5.57%,10.81%,0.69%,-0.51%,3.04%,5.45%,4.58%,-0.65%,4.79%,17.75%,8.47%,22.59%,-27.94%,3.71%,-0.71%,2.72%,3.16%,1.97%,-5.04%,6.91%,15.90%,6.77%,-3.38%,30.98%,-0.96%,6.50%,56.40%,-,-,-,-,10/25,12/25,11/25,11/25,8/25,9/24,12/24,14/21,8/20,0/0,18.51,0.81,0.29,-2.73,0.07,41.00%,98.58%,54,-,-,-,1.42%,-,42.4737,0.7%,07-May-21,42.4737,07-May-21,24.4226,18-May-20,25.08%,29.64%,31.40%,43.39%,-
Edelweiss Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,3,679.38,1.72%,0.99%,2.12%,24.99%,10.89%,64.90%,17.45%,11.02%,16.83%,-,1.98%,-0.13%,-,2.58%,-3.33%,5.71%,10.88%,0.85%,-0.43%,3.16%,5.58%,4.67%,-1.11%,4.40%,15.86%,11.36%,19.49%,-22.93%,5.02%,1.94%,1.72%,3.34%,3.84%,-,7.36%,17.37%,8.46%,-1.38%,33.67%,-0.12%,7.17%,57.00%,-,-,-,-,20/25,14/25,10/25,13/25,13/25,10/24,6/24,7/21,12/20,0/0,19.63,0.91,0.32,-1.27,0.07,26.00%,97.96%,49,-,-,-,2.04%,-,64.0513,0.44%,07-May-21,65.0358,03-Mar-21,37.4001,18-May-20,24.93%,29.66%,34.38%,47.18%,-
Edelweiss Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,3,679.38,1.69%,0.85%,1.67%,23.89%,10.21%,62.01%,15.39%,9.15%,15.35%,-,1.85%,-2.47%,0.34%,3.84%,-2.14%,6.30%,17.02%,0.30%,-4.11%,1.85%,2.52%,3.86%,-1.25%,4.06%,15.31%,10.88%,18.95%,-23.32%,4.57%,1.47%,1.33%,2.60%,3.42%,-,8.83%,11.20%,16.90%,-4.62%,39.49%,9.56%,-3.11%,55.86%,-1.40%,33.04%,-36.05%,5.40%,19/25,14/25,9/25,13/25,13/25,10/24,7/24,7/21,12/20,0/0,18.2,0.8,0.58,3.14,0.13,26.00%,97.96%,49,-,-,-,2.04%,-,40.3776,0.7%,07-May-21,40.3776,07-May-21,23.4392,18-May-20,24.74%,33.92%,38.49%,49.46%,-
SBI Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,3,11829.39,1.55%,1.37%,1.92%,27.17%,10.78%,65.44%,16.57%,11.22%,15.30%,-,1.86%,-2.41%,0.41%,3.89%,-2.08%,6.37%,17.09%,0.37%,-4.05%,1.91%,2.59%,3.93%,-0.61%,5.42%,20.20%,9.60%,23.15%,-28.12%,6.92%,-3.59%,-4.30%,8.18%,-0.37%,-4.05%,9.13%,12.07%,17.80%,-3.88%,40.97%,11.68%,-1.60%,56.96%,-1.95%,-,-,-,22/25,18/25,24/25,19/25,20/25,11/24,17/24,18/21,17/20,0/0,14.72,0.57,1.04,10.35,0.27,68.00%,97.95%,59,-,-,-,2.05%,-,60.7844,0.38%,07-May-21,62.0822,15-Feb-21,40.8257,18-May-20,24.36%,28.58%,32.72%,43.90%,117.26%
Taurus Flexi Cap Fund - GrowthFlexi Cap Fund,1,235.46,1.53%,0.28%,2.36%,19.68%,7.29%,49.98%,7.90%,4.09%,9.15%,8.40%,1.69%,-1.66%,-0.34%,5.13%,-1.87%,5.61%,11.17%,1.92%,-1.40%,3.43%,6.80%,3.86%,-0.50%,5.73%,20.55%,9.92%,23.50%,-27.91%,7.23%,-3.78%,-4.06%,8.36%,-0.19%,-3.88%,9.77%,13.98%,8.77%,-4.61%,47.37%,-0.25%,-1.27%,-,-,-,-,-,8/25,20/25,20/25,5/25,11/25,11/24,8/24,8/21,6/20,9/14,21.28,1.03,0.41,-0.2,0.09,68.00%,97.95%,59,-,-,-,2.05%,-,57.2805,0.38%,07-May-21,58.6315,15-Feb-21,38.8108,18-May-20,24.24%,28.49%,-,-,-
Taurus Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,1,235.46,1.53%,0.29%,2.36%,19.70%,7.30%,50.11%,8.01%,4.21%,9.39%,-,1.72%,-1.52%,-0.20%,5.26%,-1.74%,5.76%,11.32%,2.07%,-1.26%,3.59%,6.96%,4.00%,1.85%,4.39%,19.28%,9.57%,19.27%,-23.49%,4.41%,3.04%,0.54%,0.41%,3.75%,-3.69%,10.44%,16.01%,10.70%,-3.35%,47.90%,0.56%,-0.27%,-,-,-,-,-,8/25,20/25,21/25,5/25,11/25,12/24,10/24,8/21,6/20,0/0,,,,,,36.00%,97.89%,65,-,-,-,2.11%,-,119.95,0.1%,07-May-21,121.06,10-Mar-21,75.5,18-May-20,24.14%,32.77%,36.86%,46.68%,-
SBI Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,3,11829.39,1.53%,1.29%,1.66%,26.56%,10.40%,63.86%,15.48%,10.14%,14.12%,14.07%,0.75%,-1.50%,-0.62%,2.99%,-1.17%,4.66%,11.11%,1.13%,-0.38%,1.93%,4.88%,5.43%,1.76%,4.06%,18.86%,9.21%,18.97%,-23.75%,4.03%,3.40%,0.14%,-,3.32%,-4.21%,7.83%,11.74%,12.38%,-0.34%,34.31%,8.67%,2.95%,57.77%,5.05%,33.45%,-22.29%,20.05%,22/25,18/25,24/25,18/25,20/25,12/24,17/24,18/21,16/20,10/14,,,,,,36.00%,97.89%,65,-,-,-,2.11%,-,113.04,0.1%,07-May-21,114.22,10-Mar-21,71.63,18-May-20,23.24%,28.42%,29.14%,37.21%,-
PGIM India Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,5,774.12,1.34%,2.89%,7.01%,31.99%,14.40%,87.26%,30.50%,19.29%,19.96%,-,0.77%,-1.42%,-0.54%,3.06%,-1.09%,4.74%,11.19%,1.20%,-0.31%,2.01%,4.97%,5.51%,0.55%,6.81%,19.42%,11.33%,22.82%,-25.23%,6.20%,-1.40%,1.69%,4.79%,-1.80%,0.37%,8.21%,12.84%,13.45%,0.70%,35.86%,9.97%,3.94%,58.95%,5.01%,-,-,-,21/25,5/25,6/25,9/25,10/25,13/24,15/24,0/0,0/0,0/0,,,,,,10.00%,97.73%,59,-,-,-,2.27%,-,30.35,0.33%,07-May-21,30.4,03-Mar-21,18.53,18-May-20,22.92%,29.98%,32.57%,42.56%,-
PGIM India Flexi Cap Fund - GrowthFlexi Cap Fund,5,774.12,1.27%,2.68%,6.40%,30.61%,13.55%,83.58%,28.05%,16.95%,17.93%,-,2.32%,-1.82%,-1.34%,4.27%,2.65%,5.12%,14.17%,2.90%,-3.88%,4.87%,3.90%,5.69%,0.66%,6.99%,19.68%,11.49%,23.06%,-25.14%,6.40%,-1.29%,1.81%,4.83%,-1.68%,0.56%,13.37%,15.72%,3.17%,-3.79%,30.63%,4.48%,4.12%,56.55%,4.99%,31.04%,-16.42%,19.48%,4/25,5/25,5/25,14/25,10/25,13/24,16/24,17/21,14/20,11/14,,,,,,10.00%,97.73%,59,-,-,-,2.27%,-,27.68,0.33%,07-May-21,27.78,15-Feb-21,17.1,18-May-20,22.77%,32.71%,38.87%,56.60%,-
Parag Parikh Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,-,8181.79,1.17%,3.09%,7.07%,24.72%,14.63%,73.94%,28.36%,21.03%,20.10%,-,1.77%,-2.18%,1.13%,0.43%,-3.75%,6.23%,10.37%,1.85%,-1.43%,2.51%,2.71%,4.98%,4.12%,7.69%,23.04%,15.05%,31.29%,-24.68%,6.15%,-2.47%,2.19%,6.02%,1.22%,-3.48%,2.15%,10.91%,14.52%,-6.66%,26.90%,2.23%,-7.71%,43.24%,4.50%,-,-,-,23/25,22/25,18/25,16/25,14/25,14/24,15/24,9/21,9/20,1/14,,,,,,18.93%,96.89%,52,-,-,-,3.11%,-,20.492,0.34%,07-May-21,20.876,03-Mar-21,11.968,18-May-20,22.74%,27.48%,27.75%,34.65%,90.67%
Parag Parikh Flexi Cap Fund - GrowthFlexi Cap Fund,-,8181.79,1.15%,2.99%,6.80%,24.11%,14.24%,72.24%,27.22%,20.04%,19.23%,-,1.75%,-2.26%,1.05%,0.36%,-3.81%,6.15%,10.29%,1.81%,-1.50%,2.43%,2.63%,4.90%,3.87%,7.21%,22.41%,14.57%,30.59%,-24.98%,5.70%,-3.27%,1.71%,5.52%,0.72%,-4.00%,1.81%,9.90%,13.91%,-7.49%,25.65%,1.56%,-8.15%,41.92%,4.74%,28.44%,-27.05%,15.98%,4/25,6/25,5/25,14/25,12/25,14/24,18/24,17/21,15/20,0/0,,,,,,18.93%,96.89%,52,-,-,-,3.11%,-,18.973,0.34%,07-May-21,19.391,03-Mar-21,11.272,18-May-20,22.73%,25.73%,-,-,-
IDFC Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,2,5288.99,1.11%,0.45%,1.51%,21.96%,7.14%,53.29%,12.69%,6.43%,10.77%,-,2.44%,-3.10%,0.14%,2.09%,-2.63%,5.27%,9.81%,0.94%,-1.27%,0.80%,7.23%,5.91%,2.06%,5.21%,16.24%,10.01%,25.96%,-28.62%,5.24%,-3.06%,-0.07%,3.25%,0.66%,-3.43%,4.93%,10.25%,7.91%,-7.28%,43.05%,6.91%,14.45%,53.40%,-,-,-,-,21/25,6/25,7/25,12/25,12/25,15/24,18/24,0/0,0/0,0/0,,,,,,98.00%,96.85%,66,0.14%,1,-,1.94%,1.07%,16.53,0.24%,07-May-21,17.09,16-Feb-21,10.71,18-May-20,22.58%,28.72%,29.26%,35.65%,-
DSP Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,4,4982.77,1.11%,1.20%,3.67%,27.41%,10.54%,65.71%,21.91%,14.40%,17.68%,-,2.45%,-3.03%,0.21%,2.15%,-2.56%,5.34%,9.88%,1.01%,-1.19%,0.89%,7.32%,6.00%,-0.95%,2.33%,17.94%,6.62%,17.65%,-23.97%,4.87%,-3.25%,0.95%,3.97%,1.63%,-,5.25%,11.32%,8.91%,-6.40%,44.42%,7.79%,15.58%,54.64%,-,-,-,-,23/25,22/25,18/25,16/25,14/25,15/24,16/24,9/21,9/20,0/0,,,,,,98.00%,96.85%,66,0.14%,1,-,1.94%,1.07%,15.68,0.26%,07-May-21,16.26,16-Feb-21,10.3,18-May-20,22.17%,27.39%,31.32%,44.79%,-
Shriram Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,-,63.08,1.10%,-0.92%,-1.16%,15.57%,3.37%,46.32%,11.87%,-,-,-,0.94%,1.06%,-0.57%,3.83%,-3.36%,6.11%,10.64%,0.61%,-0.62%,2.09%,4.84%,5.54%,-0.77%,2.79%,18.47%,7.08%,18.17%,-23.62%,5.35%,-2.80%,1.41%,4.45%,2.05%,-,8.55%,8.33%,13.48%,-0.87%,-,-,-,-,-,-,-,-,5/25,7/25,8/25,15/25,16/25,16/24,8/24,15/21,16/20,0/0,,,,,,-,96.33%,79,-,-,-,3.67%,-,28.94,0.1%,07-May-21,29.33,03-Mar-21,17.07,18-May-20,22.05%,28.21%,29.77%,36.79%,-
IDFC Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,2,5288.99,1.09%,0.39%,1.33%,21.52%,6.87%,52.22%,11.92%,5.69%,9.97%,13.56%,0.98%,1.24%,-0.39%,3.98%,-3.20%,6.29%,10.80%,0.75%,-0.38%,2.27%,5.02%,5.72%,0.79%,7.95%,23.62%,5.41%,20.64%,-24.21%,4.69%,1.86%,2.39%,6.76%,3.06%,-3.80%,9.33%,9.49%,15.87%,0.30%,-,-,-,-,-,-,-,-,5/25,8/25,8/25,15/25,16/25,16/24,10/24,16/21,17/20,0/0,,,,,,-,96.33%,79,-,-,-,3.67%,-,23.52,0.13%,07-May-21,23.52,07-May-21,12.24,18-May-20,21.86%,30.83%,36.19%,52.16%,113.88%
DSP Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,4,4982.77,1.09%,1.11%,3.41%,26.76%,10.15%,64.07%,20.74%,13.38%,16.70%,13.12%,1.27%,2.56%,0.59%,3.88%,-1.53%,6.24%,11.78%,1.68%,1.26%,1.69%,10.61%,6.22%,0.89%,8.22%,23.94%,5.66%,20.94%,-24.00%,4.91%,2.06%,2.60%,6.96%,3.26%,-3.63%,12.95%,36.14%,10.17%,-7.26%,36.62%,-1.47%,1.10%,-,-,-,-,-,18/25,13/25,15/25,19/25,15/25,17/24,5/24,4/21,4/20,8/14,,,,,,-,96.23%,58,-,-,-,3.77%,-,16.03,0.19%,07-May-21,16.03,07-May-21,10.0,29-Jun-20,21.75%,27.12%,27.04%,32.11%,92.44%
Shriram Flexi Cap Fund - Regular Plan - GrowthFlexi Cap Fund,-,63.08,1.06%,-1.07%,-1.61%,14.53%,2.71%,43.71%,9.85%,-,-,-,1.34%,2.74%,0.72%,3.99%,-1.40%,6.42%,11.99%,1.85%,1.34%,1.88%,10.75%,6.38%,0.38%,5.92%,18.31%,10.22%,19.78%,-20.61%,5.79%,-2.31%,1.69%,6.79%,0.81%,0.08%,13.73%,38.71%,12.20%,-5.36%,38.58%,-0.78%,1.50%,-,-,-,-,-,18/25,13/25,15/25,18/25,15/25,17/24,5/24,5/21,3/20,0/0,,,,,,-,96.23%,58,-,-,-,3.77%,-,15.77,0.19%,07-May-21,15.77,07-May-21,10.0,29-Jun-20,21.54%,24.14%,24.80%,31.01%,-
Canara Robeco Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,4,3817.92,1.06%,0.64%,1.38%,21.15%,8.21%,58.31%,20.35%,15.23%,17.81%,-,1.15%,3.84%,1.76%,2.59%,0.87%,4.27%,8.62%,-1.23%,1.59%,6.03%,8.23%,4.96%,0.51%,6.26%,18.67%,10.60%,20.21%,-20.36%,6.13%,-2.02%,1.90%,6.95%,0.97%,0.21%,14.08%,32.74%,14.65%,-0.37%,29.36%,3.52%,8.74%,44.25%,11.24%,-,-,-,2/25,19/25,13/25,21/25,21/25,18/24,21/24,19/21,13/20,0/0,,,,,,312.00%,95.89%,52,-,-,-,4.11%,-,59.461,0.04%,07-May-21,59.682,15-Feb-21,34.858,18-May-20,21.48%,26.06%,29.30%,40.86%,125.80%
Union Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,4,496.06,1.05%,0.63%,2.48%,23.83%,9.13%,63.13%,19.61%,13.57%,14.82%,-,1.17%,3.93%,1.84%,2.66%,0.94%,4.35%,8.71%,-1.15%,1.67%,6.11%,8.31%,5.04%,5.53%,7.65%,19.71%,14.94%,-,-,-,-,-,-,-,-,14.46%,33.99%,15.48%,0.22%,30.10%,4.11%,9.31%,44.92%,11.55%,-,-,-,2/25,19/25,13/25,21/25,21/25,18/24,21/24,19/21,13/20,0/0,,,,,,312.00%,95.89%,52,-,-,-,4.11%,-,55.935,0.04%,07-May-21,56.27,15-Feb-21,33.11,18-May-20,21.04%,23.22%,23.46%,28.59%,94.26%
Axis Flexi Cap Fund - Direct Plan - GrowthFlexi Cap Fund,3,7625.95,1.04%,0.30%,0.24%,19.44%,3.51%,50.82%,19.76%,15.41%,-,-,1.53%,-0.81%,-1.01%,3.73%,-0.28%,5.56%,12.74%,1.95%,-2.21%,4.58%,3.99%,4.25%,5.34%,7.22%,19.20%,14.34%,-,-,-,-,-,-,-,-,9.84%,13.29%,10.80%,-5.17%,36.98%,5.07%,9.24%,56.01%,4.25%,38.35%,-30.69%,9.76%,15/25,15/25,14/25,17/25,18/25,19/24,20/24,20/21,18/20,6/14,,,,,,-,95.88%,52,-,-,-,4.12%,-,21.46,0.09%,07-May-21,21.46,07-May-21,11.38,18-May-20,20.02%,27.38%,34.84%,-,-
