Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
DSP Quant Fund - Direct - GrowthSectoral/Thematic,-,801.3,1.36%,-0.33%,-1.73%,18.23%,4.20%,58.13%,-,-,-,-,2.81%,-1.03%,0.46%,8.84%,1.34%,6.14%,15.43%,1.85%,-5.85%,6.38%,0.59%,6.68%,0.72%,4.64%,21.63%,8.11%,22.82%,-28.38%,5.59%,-0.27%,2.96%,5.62%,1.29%,0.43%,35.80%,24.84%,11.26%,-17.80%,40.19%,32.23%,-6.63%,31.13%,-14.38%,-,-,-,39/112,60/111,79/110,81/104,89/109,89/101,58/92,38/77,0/0,0/0,,,,,,38.30%,93.61%,26,-,-,-,3.57%,-,18.9874,0.59%,10-May-21,19.5049,04-Mar-21,11.1457,18-May-20,21.19%,35.59%,46.58%,72.63%,-
DSP Quant Fund - Regular - GrowthSectoral/Thematic,-,801.3,1.34%,-0.40%,-1.91%,17.79%,3.91%,56.97%,-,-,-,-,2.82%,-0.97%,0.52%,8.89%,1.39%,6.20%,15.49%,1.90%,-5.81%,6.43%,0.64%,6.73%,3.26%,12.24%,17.19%,5.09%,25.93%,-29.46%,3.55%,-4.94%,6.29%,5.19%,5.10%,-5.88%,11.58%,21.09%,6.52%,-9.24%,43.23%,-1.11%,7.89%,67.26%,9.12%,-,-,-,88/112,69/111,97/110,89/104,96/109,90/101,71/92,0/0,0/0,0/0,,,,,,-,93.44%,39,-,-,-,3.71%,-,14.774,0.75%,10-May-21,14.774,10-May-21,10,05-Nov-20,21.11%,30.44%,34.90%,38.88%,90.86%
ICICI Prudential Bharat Consumption Fund - Series 4 - GrowthSectoral/Thematic,-,498.3,1.32%,-0.08%,-3.30%,15.29%,3.36%,47.23%,13.66%,-,-,-,6.48%,8.90%,-0.26%,13.07%,-1.56%,6.62%,20.20%,1.33%,-7.68%,5.77%,6.70%,7.15%,9.12%,11.82%,17.75%,-5.85%,12.58%,-27.25%,6.44%,-7.78%,2.13%,6.27%,-0.74%,-3.01%,6.82%,14.31%,16.12%,5.28%,25.05%,4.73%,3.13%,43.51%,4.85%,-,-,-,40/125,20/124,30/123,58/117,77/122,91/114,20/105,16/90,86/87,30/69,,,,,,-,93.44%,39,-,-,-,3.71%,-,12.2557,0.9%,10-May-21,12.2557,10-May-21,7.8835,18-May-20,20.96%,-,-,-,-
Tata Ethical Fund - Direct Plan - GrowthSectoral/Thematic,3,818.03,1.32%,-0.19%,6.32%,29.53%,13.47%,62.34%,24.32%,13.80%,13.90%,-,2.67%,6.20%,0.85%,0.30%,-3.43%,4.81%,4.85%,-1.70%,6.62%,5.81%,13.07%,3.73%,1.39%,2.73%,27.57%,9.04%,14.21%,-27.53%,2.23%,5.12%,-7.86%,2.56%,3.30%,-1.80%,18.12%,8.83%,10.33%,-17.40%,42.55%,9.13%,2.88%,47.16%,-14.32%,-,-,-,105/112,103/111,93/110,99/104,108/109,91/101,80/92,67/77,55/74,0/0,,,,,,-,93.37%,34,-,-,-,6.63%,-,14.38,0.76%,10-May-21,14.51,15-Feb-21,9.06,18-May-20,20.84%,-,-,-,-
Tata Ethical Fund - Regular Plan - GrowthSectoral/Thematic,3,818.03,1.30%,-0.29%,6.03%,28.78%,13.02%,60.43%,22.92%,12.51%,12.71%,13.36%,2.71%,6.34%,0.97%,0.40%,-3.32%,4.95%,4.97%,-1.59%,6.74%,5.95%,13.21%,3.85%,2.95%,9.05%,19.39%,25.96%,22.36%,-16.09%,2.43%,1.97%,0.25%,8.39%,-8.22%,5.56%,24.60%,-9.78%,5.92%,-22.57%,22.59%,15.83%,-10.97%,41.64%,-13.97%,-,-,-,111/112,104/111,110/110,104/104,105/109,92/101,31/92,28/77,24/74,0/0,,,,,,-,93.37%,34,-,-,-,6.63%,-,90.0421,0.12%,10-May-21,92.0445,11-Feb-21,55.6525,18-May-20,20.74%,37.18%,49.94%,81.45%,-
ICICI Prudential Technology Fund - Direct Plan - GrowthSectoral/Thematic,-,2041.63,1.17%,-2.80%,6.75%,34.36%,13.64%,128.44%,40.21%,29.32%,23.07%,-,1.68%,-1.53%,1.02%,-0.20%,-2.38%,6.28%,12.52%,0.43%,0.92%,1.58%,6.66%,4.75%,1.28%,2.46%,27.24%,8.77%,13.90%,-27.72%,1.95%,5.24%,-8.04%,2.30%,2.98%,-2.16%,6.82%,4.79%,21.03%,10.08%,40.69%,16.16%,-7.61%,-,-,-,-,-,79/125,69/124,82/123,96/117,105/122,92/114,0/0,0/0,0/0,0/0,,,,,,-,91.33%,28,0.19%,1,-,5.60%,-,17.4797,0.58%,10-May-21,17.9997,04-Mar-21,10.3833,18-May-20,20.70%,-,-,-,-
ICICI Prudential Technology Fund - GrowthSectoral/Thematic,3,2041.63,1.14%,-2.90%,6.49%,33.71%,13.23%,126.47%,39.17%,28.27%,22.07%,20.00%,1.70%,-1.47%,1.08%,-0.14%,-2.32%,6.34%,12.58%,0.48%,0.97%,1.64%,6.73%,4.82%,2.82%,8.74%,19.08%,25.69%,22.10%,-16.33%,2.24%,1.78%,0.03%,8.14%,-8.52%,5.09%,7.31%,5.99%,21.88%,11.60%,42.32%,17.04%,-7.27%,-,-,-,-,-,23/125,18/124,20/123,54/117,66/122,93/114,0/0,0/0,0/0,0/0,,,,,,-,91.33%,28,0.19%,1,-,5.60%,-,13.3279,0.75%,10-May-21,14.519,15-Feb-21,7.8612,18-May-20,20.31%,-,-,-,-
SBI Technology Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,595.29,1.12%,-1.88%,7.06%,30.62%,14.28%,85.33%,33.14%,25.05%,20.85%,-,-0.07%,-1.17%,-2.06%,4.75%,-1.30%,7.00%,10.02%,1.48%,0.95%,2.02%,5.67%,2.83%,13.86%,-1.41%,10.94%,23.51%,29.32%,-4.25%,11.13%,-1.26%,-9.68%,0.42%,-5.10%,9.84%,9.09%,24.03%,2.81%,-,-,-,-,-,-,-,-,-,98/112,95/111,96/110,92/104,109/109,93/101,62/92,56/77,63/74,0/0,,,,,,-,91.13%,24,-,-,-,5.49%,-,293.62,0.03%,10-May-21,298.05,05-Feb-21,217.43,18-May-20,19.87%,35.28%,47.02%,75.74%,-
UTI MNC Fund - Direct Plan - GrowthSectoral/Thematic,3,2276.8,1.10%,-0.67%,1.73%,16.35%,4.87%,35.96%,13.44%,6.91%,10.84%,-,1.99%,-2.02%,-0.69%,8.53%,2.36%,6.60%,11.45%,0.15%,-3.01%,4.30%,0.92%,5.77%,16.20%,14.56%,15.28%,17.88%,27.09%,-26.75%,6.91%,-2.60%,1.92%,4.71%,-3.80%,-0.46%,9.25%,24.54%,3.32%,-,-,-,-,-,-,-,-,-,112/112,91/111,29/110,82/104,43/109,94/101,20/92,11/77,8/74,0/0,,,,,,-,91.13%,24,-,-,-,5.49%,-,14.09,0.71%,10-May-21,14.28,16-Feb-21,9.02,18-May-20,19.84%,-,-,-,-
SBI Technology Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,595.29,1.10%,-1.98%,6.76%,29.89%,13.81%,83.48%,31.90%,23.68%,19.70%,-,-0.03%,-1.07%,-1.96%,4.87%,-1.22%,7.10%,10.14%,1.58%,1.08%,2.15%,5.80%,2.96%,3.72%,7.49%,13.88%,10.22%,14.59%,-14.85%,2.67%,5.37%,-1.85%,1.43%,2.73%,-1.86%,19.80%,10.31%,1.63%,-21.83%,55.53%,-1.04%,4.53%,56.66%,-16.24%,19.27%,-39.71%,5.12%,77/125,38/124,64/123,80/117,73/122,94/114,83/105,0/0,0/0,0/0,,,,,,-,91.01%,34,-,-,-,3.99%,-,12.5001,0.74%,10-May-21,13.6586,15-Feb-21,7.457,18-May-20,19.42%,29.25%,-,-,-
Tata Quant Fund - Direct Plan - GrowthSectoral/Thematic,-,77.41,1.09%,-1.29%,2.08%,25.57%,11.55%,39.99%,-,-,-,-,2.03%,-1.94%,-0.60%,8.59%,2.42%,6.67%,11.53%,0.21%,-2.93%,4.39%,0.99%,5.86%,0.81%,4.85%,21.87%,8.30%,23.09%,-28.24%,5.80%,-0.07%,3.09%,5.76%,1.55%,0.74%,1.00%,13.08%,2.91%,-7.38%,38.69%,20.77%,6.15%,46.60%,-1.81%,34.06%,-23.05%,20.79%,108/112,72/111,18/110,77/104,41/109,95/101,19/92,10/77,12/74,0/0,,,,,,-,91.01%,34,-,-,-,3.99%,-,51.4373,0.17%,10-May-21,53.75,04-Mar-21,34.4114,18-May-20,18.38%,27.07%,-,-,-
UTI MNC Fund - GrowthSectoral/Thematic,3,2276.8,1.08%,-0.75%,1.51%,15.85%,4.55%,34.78%,12.47%,5.98%,9.87%,14.60%,2.88%,1.03%,2.44%,8.13%,0.05%,4.56%,11.53%,-0.79%,0.12%,8.32%,3.80%,6.19%,3.33%,12.41%,17.36%,5.23%,26.11%,-29.37%,3.70%,-4.81%,6.42%,5.31%,5.33%,-5.59%,6.55%,2.21%,26.51%,-3.15%,33.33%,12.06%,-9.15%,57.20%,-13.87%,47.08%,-32.94%,35.51%,89/125,63/124,42/123,68/117,59/122,95/114,30/105,39/90,53/87,13/69,,,,,,-,90.41%,20,-,-,-,9.59%,-,295.2179,0.03%,07-May-21,309.897,09-Apr-21,160.9528,15-May-20,17.21%,27.59%,30.24%,-,-
Tata Quant Fund - Regular Plan - GrowthSectoral/Thematic,-,77.41,1.06%,-1.43%,1.69%,24.55%,10.91%,37.64%,-,-,-,-,2.93%,1.09%,2.54%,8.20%,0.19%,4.69%,11.67%,-0.66%,0.22%,8.52%,3.85%,6.27%,9.23%,12.09%,17.94%,-5.71%,12.77%,-27.15%,6.58%,-7.65%,2.25%,6.35%,-0.50%,-2.66%,20.00%,10.79%,2.11%,-21.14%,56.80%,-0.88%,4.79%,57.79%,-16.42%,-,-,-,87/112,98/111,64/110,63/104,62/109,96/101,0/0,0/0,0/0,0/0,,,,,,-,90.41%,20,-,-,-,9.59%,-,11.184,0.72%,10-May-21,12.007,15-Feb-21,9.785,21-Dec-20,16.94%,27.08%,29.28%,-,-
ICICI Prudential Bharat Consumption Fund - Direct Plan - GrowthSectoral/Thematic,-,262.33,1.05%,0.56%,-2.94%,16.43%,4.50%,46.19%,13.45%,-,-,-,2.74%,-2.57%,-0.80%,8.74%,-1.09%,3.52%,12.25%,3.29%,-3.96%,4.23%,2.33%,3.90%,-0.32%,5.88%,32.76%,1.94%,18.33%,-35.21%,10.50%,-3.27%,4.95%,7.28%,9.43%,-3.72%,1.28%,14.01%,3.98%,-6.69%,39.82%,21.65%,6.53%,47.65%,-2.46%,-,-,-,93/125,89/124,108/123,104/117,115/122,96/114,73/105,0/0,0/0,0/0,,,,,,-,90.40%,26,-,-,-,9.60%,-,11.184,0.72%,10-May-21,12.007,15-Feb-21,9.785,21-Dec-20,16.56%,26.51%,33.43%,53.51%,-
ICICI Prudential FMCG Fund - Direct Plan - GrowthSectoral/Thematic,-,746.57,1.05%,-1.36%,-0.57%,13.89%,2.00%,34.24%,8.78%,7.65%,12.60%,-,2.78%,-2.46%,-0.69%,8.83%,-0.99%,3.63%,12.36%,3.30%,-3.86%,4.34%,2.44%,4.01%,-0.18%,6.20%,33.14%,2.23%,18.70%,-35.04%,10.82%,-3.00%,5.21%,7.48%,9.76%,-3.36%,7.10%,3.31%,27.29%,-2.22%,34.74%,12.69%,-8.77%,58.26%,-14.47%,-,-,-,46/125,66/124,90/123,90/117,99/122,97/114,63/105,46/90,0/0,0/0,,,,,,-,90.40%,26,-,-,-,9.60%,-,276.06,0.03%,10-May-21,280.75,05-Feb-21,205.97,18-May-20,16.36%,23.72%,24.77%,44.46%,-
ICICI Prudential FMCG Fund - GrowthSectoral/Thematic,-,746.57,1.03%,-1.42%,-0.74%,13.47%,1.74%,33.22%,7.97%,6.73%,11.72%,15.08%,1.71%,-1.62%,-4.84%,3.22%,-3.73%,4.07%,20.89%,5.27%,-6.39%,6.52%,-1.05%,4.12%,3.73%,4.21%,17.89%,11.49%,26.33%,-22.83%,5.70%,-2.70%,-0.88%,-,-,-,10.72%,15.02%,21.85%,3.11%,-,-,-,-,-,-,-,-,103/112,67/111,36/110,96/104,63/109,97/101,37/92,16/77,32/74,0/0,,,,,,-,88.92%,19,-,-,-,8.87%,2.21%,48.7009,0.16%,10-May-21,50.9644,04-Mar-21,32.8324,18-May-20,16.17%,21.36%,-,-,-
ICICI Prudential Bharat Consumption Fund - GrowthSectoral/Thematic,-,262.33,1.00%,0.41%,-3.34%,15.51%,3.94%,43.89%,11.68%,-,-,-,1.75%,-1.51%,-4.74%,3.31%,-3.64%,4.17%,21.00%,5.36%,-6.31%,6.61%,-0.97%,4.21%,3.78%,4.32%,18.01%,11.60%,26.47%,-22.75%,5.80%,-2.60%,-0.78%,-,-,-,11.29%,16.19%,22.86%,3.37%,-,-,-,-,-,-,-,-,90/112,82/111,69/110,87/104,102/109,98/101,79/92,54/77,68/74,0/0,,,,,,-,88.92%,19,-,-,-,8.87%,2.21%,11.1,0.71%,10-May-21,11.965,15-Feb-21,9.78,21-Dec-20,16.05%,25.47%,31.96%,50.91%,89.01%
Aditya Birla Sun Life MNC Fund - Direct Plan - GrowthSectoral/Thematic,2,3961.87,0.98%,-0.18%,1.38%,17.10%,4.19%,36.30%,11.78%,7.26%,10.64%,-,1.49%,-0.62%,1.37%,1.28%,0.97%,5.16%,9.32%,-0.21%,-1.40%,5.82%,2.63%,5.28%,3.22%,15.05%,21.68%,7.59%,23.80%,-31.88%,1.97%,-7.09%,2.25%,5.76%,3.71%,-5.12%,17.98%,10.71%,1.94%,-15.32%,42.18%,4.63%,-0.14%,62.92%,-13.36%,26.56%,-34.73%,9.06%,115/125,95/124,94/123,91/117,91/122,98/114,31/105,0/0,0/0,0/0,,,,,,-,88.17%,38,-,-,-,11.83%,-,11.1,0.71%,10-May-21,11.965,15-Feb-21,9.78,21-Dec-20,15.90%,20.89%,-,-,-
Aditya Birla Sun Life MNC Fund - Regular Plan - GrowthSectoral/Thematic,2,3961.87,0.96%,-0.26%,1.18%,16.61%,3.88%,35.11%,10.84%,6.33%,9.57%,15.80%,1.54%,-0.50%,1.51%,1.40%,1.10%,5.30%,9.46%,-0.09%,-1.27%,5.96%,2.76%,5.41%,-2.05%,2.53%,17.61%,7.69%,20.41%,-24.89%,4.12%,0.11%,-2.47%,2.22%,4.88%,-4.80%,18.31%,11.60%,2.89%,-14.84%,42.74%,5.21%,0.44%,63.64%,-13.43%,-,-,-,18/125,21/124,31/123,45/117,32/122,99/114,104/105,86/90,83/87,69/69,,,,,,-,88.17%,38,-,-,-,11.83%,-,279.8826,0.03%,07-May-21,293.9499,09-Apr-21,153.9329,15-May-20,15.82%,20.68%,-,-,-
Aditya Birla Sun Life India GenNext Fund - Direct Plan - GrowthSectoral/Thematic,4,1942.98,0.94%,0.17%,-1.26%,20.67%,6.81%,56.57%,19.70%,13.36%,16.79%,-,4.07%,8.35%,1.55%,1.37%,-6.18%,5.58%,4.13%,-2.91%,7.17%,0.33%,14.05%,2.26%,-0.71%,5.88%,34.66%,-0.63%,17.06%,-36.27%,11.47%,-2.65%,8.25%,6.60%,6.87%,-8.23%,12.49%,27.78%,4.47%,-4.47%,37.48%,-5.04%,8.09%,42.97%,16.06%,-,-,-,86/112,89/111,65/110,90/104,95/109,99/101,72/92,58/77,67/74,0/0,,,,,,-,86.58%,45,-,-,-,10.69%,-,14.331,0.52%,10-May-21,14.675,15-Feb-21,8.679,18-May-20,15.45%,21.85%,21.95%,38.40%,-
Tata Digital India Fund - Direct Plan - GrowthSectoral/Thematic,-,1160.97,0.93%,-3.26%,7.27%,35.02%,14.71%,107.91%,35.50%,26.70%,23.30%,-,4.12%,8.48%,1.69%,1.48%,-6.06%,5.73%,4.26%,-2.80%,7.31%,0.47%,14.20%,2.38%,3.28%,15.17%,21.81%,7.70%,23.92%,-31.80%,2.09%,-7.35%,2.37%,5.88%,3.84%,-4.97%,6.10%,2.36%,25.88%,0.40%,45.02%,17.69%,0.55%,-,-,-,-,-,89/112,99/111,80/110,100/104,107/109,100/101,87/92,50/77,51/74,0/0,,,,,,-,86.58%,45,-,-,-,10.69%,-,14.123,0.51%,10-May-21,14.488,15-Feb-21,8.615,18-May-20,15.19%,19.12%,19.92%,26.58%,-
Aditya Birla Sun Life India GenNext Fund - Regular Plan - GrowthSectoral/Thematic,4,1942.98,0.92%,0.07%,-1.53%,19.99%,6.39%,54.74%,18.29%,12.08%,15.44%,16.63%,1.83%,-2.05%,-3.14%,3.74%,-2.07%,0.41%,-,-,-,-,-,-,-1.97%,2.73%,17.83%,7.90%,20.67%,-24.73%,4.32%,1.18%,-2.29%,2.40%,5.06%,-4.64%,6.68%,3.95%,27.62%,2.05%,47.45%,19.78%,0.57%,-,-,-,-,-,35/125,11/124,24/123,72/117,74/122,100/114,13/105,0/0,0/0,0/0,,,,,,15.00%,86.38%,21,-,-,-,5.35%,-,12.1,0.58%,10-May-21,13.25,15-Feb-21,6.84,22-May-20,15.05%,19.76%,21.50%,31.15%,-
Tata Digital India Fund - GrowthSectoral/Thematic,-,1160.97,0.90%,-3.40%,6.84%,33.97%,14.06%,104.62%,33.28%,24.61%,21.23%,-,1.88%,-1.91%,-3.00%,3.87%,-1.93%,0.25%,-,-,-,-,-,-,-0.55%,6.25%,35.10%,-0.31%,17.39%,-36.18%,11.65%,-2.50%,8.42%,6.75%,7.02%,-8.08%,13.46%,53.53%,7.96%,25.67%,19.63%,-5.91%,0.01%,-,-,-,-,-,74/112,106/111,89/110,103/104,104/109,101/101,52/92,37/77,64/74,0/0,,,,,,15.00%,86.38%,21,-,-,-,5.35%,-,12.64,0.55%,10-May-21,13.81,15-Feb-21,7.07,22-May-20,14.87%,18.92%,-,-,-
Quantum India ESG Equity Fund - Regular Plan - GrowthSectoral/Thematic,-,38.66,0.90%,-1.22%,1.04%,23.27%,10.46%,70.51%,-,-,-,-,3.60%,-4.33%,-4.16%,2.94%,4.26%,2.88%,14.66%,-1.63%,0.31%,7.89%,5.95%,5.56%,2.93%,6.42%,23.10%,7.93%,19.48%,-27.37%,9.74%,2.41%,2.03%,6.74%,3.08%,-,14.10%,56.06%,9.86%,27.73%,21.81%,-4.32%,0.03%,-,-,-,-,-,122/125,119/124,95/123,105/117,118/122,101/114,65/105,69/90,22/87,0/0,,,,,,23.00%,85.40%,16,-,-,-,5.02%,-,12.55,0.56%,10-May-21,12.97,11-Feb-21,8.3,18-May-20,14.86%,20.53%,22.26%,31.27%,-
Quantum India ESG Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,38.66,0.89%,-1.14%,1.24%,23.76%,10.74%,71.69%,-,-,-,-,1.67%,-1.80%,-4.60%,4.54%,-2.95%,5.81%,23.04%,4.50%,-8.43%,8.24%,-0.60%,8.22%,3.07%,6.81%,23.43%,8.22%,19.80%,-27.21%,9.94%,2.62%,2.24%,6.99%,3.33%,-,1.52%,19.63%,-1.19%,-1.87%,73.29%,2.60%,1.06%,-,-,-,-,-,118/125,115/124,104/123,111/117,120/122,102/114,88/105,78/90,66/87,33/69,,,,,,23.00%,85.40%,16,-,-,-,5.02%,-,10.15,0.69%,10-May-21,10.15,10-May-21,9.83,20-Apr-21,14.68%,18.10%,18.45%,23.96%,97.79%
Kotak Infrastructure and Economic Reform Fund - Direct Plan - GrowthSectoral/Thematic,4,334.07,0.88%,-1.98%,3.45%,40.59%,21.36%,74.39%,14.77%,5.92%,11.93%,-,4.55%,8.52%,2.11%,-0.88%,-5.16%,5.21%,4.85%,-2.14%,6.71%,0.96%,14.05%,1.26%,-1.52%,18.68%,26.24%,4.93%,16.64%,-27.72%,0.66%,-6.83%,5.49%,4.68%,4.70%,-4.54%,2.00%,22.44%,-0.09%,-0.25%,76.19%,4.45%,1.08%,-,-,-,-,-,124/125,114/124,123/123,117/117,117/122,103/114,35/105,34/90,29/87,40/69,,,,,,-,79.10%,44,-,-,-,8.74%,-,10.18,0.69%,10-May-21,10.18,10-May-21,9.84,20-Apr-21,14.53%,19.90%,21.31%,29.46%,72.24%
Kotak Infrastructure and Economic Reform Fund - GrowthSectoral/Thematic,3,334.07,0.85%,-2.08%,3.13%,39.73%,20.82%,72.28%,13.40%,4.61%,10.33%,10.63%,1.83%,-3.42%,-0.30%,9.14%,1.55%,5.77%,14.78%,1.92%,-5.83%,5.61%,-1.17%,5.25%,-1.44%,18.91%,26.46%,5.09%,16.84%,-27.50%,0.82%,-6.71%,5.64%,4.82%,4.86%,-4.39%,9.09%,63.25%,5.52%,-2.67%,4.65%,-14.71%,0.32%,-,-,-,-,-,101/125,77/124,109/123,101/117,109/122,104/114,86/105,0/0,0/0,0/0,,,,,,-,79.10%,44,-,-,-,8.74%,-,12.29,0.57%,10-May-21,12.71,10-Feb-21,8.17,18-May-20,14.49%,18.67%,19.88%,28.00%,115.64%
Invesco India ESG Equity Fund - Regular Plan - GrowthSectoral/Thematic,-,575.35,0.69%,0.69%,-,-,-,-,-,-,-,-,1.74%,-2.26%,3.22%,1.21%,-2.15%,6.61%,5.56%,-1.80%,0.57%,2.23%,2.96%,4.37%,2.07%,9.58%,17.35%,12.90%,18.01%,-16.12%,2.70%,1.14%,-0.90%,2.09%,2.65%,-1.32%,9.67%,65.76%,6.79%,-0.87%,6.36%,-13.21%,0.34%,-,-,-,-,-,111/125,105/124,105/123,102/117,121/122,105/114,67/105,63/90,68/87,43/69,,,,,,-,77.29%,38,-,-,20.57%,2.14%,-,14.74,0.41%,10-May-21,14.91,03-Mar-21,8.36,18-May-20,13.60%,19.46%,20.15%,29.69%,-
Invesco India ESG Equity Fund - Direct Plan - GrowthSectoral/Thematic,-,575.35,0.69%,0.79%,-,-,-,-,-,-,-,-,1.45%,-1.91%,1.12%,-1.70%,-1.35%,8.50%,8.61%,0.52%,-2.87%,3.30%,2.23%,2.75%,0.41%,4.16%,31.53%,-0.44%,17.52%,-33.80%,9.43%,-1.86%,7.60%,7.80%,7.87%,-9.46%,31.54%,29.08%,9.98%,-15.23%,32.32%,20.88%,0.40%,-,-,-,-,-,125/125,102/124,32/123,93/117,45/122,106/114,22/105,12/90,9/87,0/0,,,,,,-,77.29%,38,-,-,20.57%,2.14%,-,14.57,0.41%,10-May-21,14.76,03-Mar-21,8.32,18-May-20,13.40%,28.00%,35.71%,50.51%,-
Mirae Asset Great Consumer Fund - Direct Plan - GrowthSectoral/Thematic,-,1180.69,0.68%,-0.22%,0.40%,21.87%,10.00%,60.60%,18.89%,12.40%,18.44%,-,3.63%,-4.23%,-4.07%,3.01%,4.34%,2.96%,14.75%,-1.55%,0.42%,7.98%,6.04%,5.65%,0.58%,4.55%,32.03%,-0.06%,17.96%,-33.54%,9.86%,-1.50%,8.00%,8.20%,8.32%,-9.09%,32.28%,31.33%,11.67%,-13.71%,34.69%,23.03%,0.41%,-,-,-,-,-,120/125,80/124,19/123,86/117,44/122,107/114,21/105,11/90,14/87,0/0,,,,,,-,74.54%,20,-,-,22.20%,3.26%,-,10.67,0.56%,10-May-21,10.89,16-Feb-21,9.92,29-Jan-21,13.04%,18.35%,18.52%,26.68%,100.71%
Mirae Asset Great Consumer Fund - GrowthSectoral/Thematic,-,1180.69,0.65%,-0.35%,0.00%,20.90%,9.37%,58.06%,16.96%,10.65%,16.70%,16.03%,1.70%,-1.73%,-4.52%,4.60%,-2.87%,5.90%,23.12%,4.58%,-8.36%,8.33%,-0.53%,8.31%,1.66%,10.44%,20.29%,36.86%,19.57%,-17.85%,1.92%,-2.64%,-0.02%,6.33%,-10.12%,9.37%,10.32%,-9.17%,-,-,-,-,-,-,-,-,-,-,99/125,110/124,72/123,71/117,68/122,108/114,0/0,0/0,0/0,0/0,,,,,,-,74.54%,20,-,-,22.20%,3.26%,-,10.67,0.56%,10-May-21,10.89,16-Feb-21,9.92,29-Jan-21,12.98%,27.13%,34.41%,48.00%,92.10%
SBI Consumption Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,678.6,0.62%,-0.67%,-1.35%,30.94%,7.30%,68.30%,13.97%,6.37%,15.00%,-,4.57%,8.64%,2.18%,-0.82%,-5.09%,5.29%,4.92%,-2.06%,6.79%,1.04%,14.12%,1.34%,1.83%,10.87%,20.73%,37.48%,20.02%,-17.48%,2.31%,-0.42%,0.42%,6.80%,-9.77%,9.80%,10.95%,-7.50%,-,-,-,-,-,-,-,-,-,-,116/125,74/124,39/123,106/117,65/122,109/114,43/105,20/90,38/87,39/69,,,,,,43.00%,71.42%,13,-,-,-,2.49%,-,33.2794,0.18%,10-May-21,34.3179,11-Feb-21,22.8065,18-May-20,11.47%,20.10%,25.26%,38.21%,-
SBI Consumption Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,678.6,0.60%,-0.76%,-1.60%,30.24%,6.89%,66.54%,12.78%,5.19%,13.77%,-,1.83%,-3.40%,-0.28%,9.16%,1.57%,5.79%,14.81%,1.95%,-5.80%,5.64%,-1.14%,5.28%,-1.57%,2.85%,16.55%,9.44%,15.83%,-15.75%,1.08%,3.01%,-2.70%,-1.93%,3.32%,-5.11%,12.03%,26.30%,3.39%,-5.54%,36.20%,-5.75%,7.17%,41.63%,15.93%,25.68%,-16.64%,19.77%,102/125,90/124,77/123,97/117,111/122,110/114,87/105,65/90,79/87,12/69,,,,,,43.00%,71.42%,13,-,-,-,2.49%,-,121.9162,0.05%,10-May-21,124.2554,09-Apr-21,65.1935,15-May-20,11.31%,14.16%,16.68%,30.15%,-
UTI India Consumer Fund - Direct Plan - GrowthSectoral/Thematic,-,288.5,0.57%,-1.10%,-2.67%,15.78%,1.58%,42.49%,15.15%,7.09%,11.49%,-,1.76%,-2.19%,3.29%,1.27%,-2.08%,6.68%,5.63%,-1.74%,0.65%,2.30%,3.03%,4.44%,-1.43%,3.19%,16.95%,9.82%,16.24%,-15.44%,1.44%,3.42%,-2.33%,-1.53%,3.74%,-4.71%,21.38%,13.07%,-0.04%,-8.53%,44.99%,7.62%,-5.40%,58.34%,-11.86%,26.61%,-34.00%,11.45%,98/125,98/124,73/123,99/117,107/122,111/114,79/105,68/90,78/87,22/69,,,,,,-,70.68%,30,-,-,-,4.35%,-,31.7778,0.17%,10-May-21,32.8091,11-Feb-21,21.8806,18-May-20,10.84%,13.28%,15.24%,27.30%,88.43%
