Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Axis Midcap Fund - GrowthMid Cap Fund,4,10431.65,0.54%,0.14%,4.49%,24.75%,11.19%,59.34%,25.97%,16.65%,18.10%,18.50%,0.72%,1.12%,0.85%,11.43%,-0.67%,6.28%,13.42%,1.37%,2.43%,5.23%,4.62%,9.23%,0.12%,10.14%,20.48%,19.35%,24.57%,-24.02%,5.90%,-2.20%,-2.12%,0.88%,5.05%,-7.67%,11.00%,33.14%,0.30%,-13.76%,43.32%,3.81%,6.87%,90.91%,9.24%,-,-,-,18/28,27/28,26/27,20/27,22/27,22/27,24/24,24/24,21/22,15/20,,,,,,10.24%,95.65%,73,-,-,-,4.35%,-,13.24,0.76%,10-May-21,13.24,10-May-21,7.39,18-May-20,28.20%,39.55%,43.95%,58.66%,-
ITI Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,-,259.72,0.44%,0.84%,-,-,-,-,-,-,-,-,0.74%,1.20%,0.93%,11.50%,-0.60%,6.36%,13.49%,1.43%,2.49%,5.30%,4.69%,9.32%,2.56%,14.22%,19.37%,17.79%,21.49%,-25.44%,5.58%,-2.56%,-0.70%,4.25%,0.80%,-5.85%,18.11%,25.91%,5.01%,-15.72%,52.25%,1.70%,8.92%,82.76%,5.76%,44.65%,-24.78%,26.12%,17/27,26/27,26/26,19/26,21/26,22/26,23/23,23/23,21/21,0/0,,,,,,-,95.46%,47,-,-,-,4.54%,-,17.451,0.49%,10-May-21,17.451,10-May-21,8.552,18-May-20,28.10%,31.01%,29.42%,31.46%,-
UTI Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,3,5204.57,0.44%,-1.00%,4.28%,29.82%,12.04%,80.93%,26.55%,10.62%,14.44%,-,0.71%,-1.21%,-1.41%,7.10%,-0.59%,5.10%,12.95%,-0.51%,1.26%,7.90%,2.12%,6.79%,2.72%,14.60%,19.79%,18.27%,21.99%,-25.14%,6.01%,-2.18%,-0.32%,4.65%,1.17%,-5.55%,18.68%,27.91%,6.94%,-14.59%,53.11%,2.25%,10.19%,84.98%,6.77%,-,-,-,19/27,18/27,10/26,20/26,18/26,23/26,18/23,20/23,10/21,0/0,,,,,,-,95.46%,47,-,-,-,4.54%,-,16.951,0.48%,10-May-21,16.951,10-May-21,8.435,18-May-20,27.85%,34.94%,34.40%,41.61%,154.80%
UTI Mid Cap Fund - GrowthMid Cap Fund,4,5204.57,0.42%,-1.08%,4.04%,29.23%,11.67%,79.30%,25.46%,9.66%,13.42%,16.99%,0.74%,-1.14%,-1.34%,7.15%,-0.53%,5.17%,13.02%,-0.44%,1.32%,7.97%,2.19%,6.86%,1.18%,8.50%,17.24%,13.05%,17.03%,-17.96%,6.15%,2.44%,0.88%,2.30%,4.09%,1.09%,10.53%,25.75%,11.74%,3.81%,41.99%,-3.35%,0.80%,75.80%,2.78%,52.60%,-11.40%,-,16/28,17/28,27/27,23/27,21/27,23/27,13/24,7/24,9/22,5/20,,,,,,-,95.37%,62,-,-,-,4.54%,0.09%,15.53,0.52%,10-May-21,15.87,03-Mar-21,8.5,18-May-20,27.49%,29.90%,27.83%,28.85%,114.72%
ITI Mid Cap Fund - Regular Plan - GrowthMid Cap Fund,-,259.72,0.40%,0.63%,-,-,-,-,-,-,-,-,1.43%,0.28%,1.30%,6.94%,-1.93%,4.68%,12.22%,0.60%,3.34%,6.91%,2.81%,4.42%,1.31%,8.85%,17.66%,13.48%,17.41%,-17.68%,6.51%,2.79%,1.22%,2.59%,4.39%,1.38%,11.03%,27.50%,13.22%,4.91%,43.60%,-2.19%,1.96%,78.67%,2.98%,-,-,-,11/27,13/27,4/26,14/26,11/26,24/26,11/23,12/23,6/21,0/0,,,,,,-,95.37%,62,-,-,-,4.54%,0.09%,14.45,0.55%,10-May-21,14.77,03-Mar-21,7.96,18-May-20,27.31%,30.73%,32.49%,36.91%,-
SBI Magnum Midcap Fund - Direct Plan - GrowthMid Cap Fund,4,5004.92,0.34%,0.39%,7.13%,43.02%,19.68%,96.88%,26.75%,11.99%,13.31%,-,1.46%,0.37%,1.40%,7.03%,-1.84%,4.79%,12.33%,0.69%,3.44%,7.05%,2.91%,4.52%,-0.51%,10.30%,18.39%,12.17%,19.03%,-28.86%,6.29%,-3.71%,-1.78%,1.33%,3.46%,-7.44%,10.84%,11.23%,-0.85%,-15.17%,40.77%,11.00%,11.03%,74.47%,3.84%,38.02%,-23.67%,20.76%,20/28,19/28,11/27,21/27,19/27,24/27,20/24,21/24,10/22,11/20,,,,,,-,95.16%,49,0.17%,1,-,4.67%,-,21.59,0.05%,10-May-21,21.93,08-Apr-21,11.41,18-May-20,27.04%,37.31%,40.55%,52.03%,156.69%
SBI Magnum Midcap Fund - Regular Plan - GrowthMid Cap Fund,4,5004.92,0.33%,0.31%,6.89%,42.38%,19.28%,95.16%,25.64%,10.97%,12.18%,17.43%,2.05%,1.19%,0.35%,8.83%,-2.03%,4.36%,10.18%,-1.44%,2.46%,5.38%,5.15%,5.07%,-0.41%,10.51%,18.62%,12.40%,19.27%,-28.73%,6.49%,-3.52%,-1.59%,1.54%,3.65%,-7.28%,11.17%,12.12%,-0.06%,-14.54%,41.78%,11.28%,11.59%,75.99%,3.67%,-,-,-,18/27,21/27,21/26,26/26,26/26,25/26,14/23,11/23,7/21,0/0,,,,,,-,95.16%,49,0.17%,1,-,4.67%,-,21.32,0.05%,10-May-21,21.68,08-Apr-21,11.39,18-May-20,27.00%,39.69%,47.95%,71.01%,-
BNP Paribas Mid Cap Fund - Direct Plan - GrowthMid Cap Fund,5,872.66,0.14%,-0.08%,8.17%,37.53%,18.44%,78.52%,26.95%,14.17%,15.82%,-,2.05%,1.17%,0.30%,8.81%,-2.06%,4.35%,10.16%,-1.50%,2.42%,5.35%,5.12%,5.02%,1.11%,9.88%,14.26%,15.58%,23.42%,-26.04%,6.12%,-3.70%,-2.97%,1.80%,2.83%,-4.39%,11.79%,18.63%,-0.69%,-11.76%,52.33%,8.69%,9.87%,80.77%,4.92%,38.13%,-29.36%,22.06%,12/28,13/28,5/27,14/27,12/27,25/27,16/24,15/24,14/22,17/20,,,,,,-,94.83%,46,-,-,-,5.17%,-,10.1432,-0.01%,10-May-21,10.2012,06-May-21,9.7667,20-Apr-21,26.33%,28.98%,29.95%,32.53%,-
BNP Paribas Mid Cap Fund - GrowthMid Cap Fund,5,872.66,0.11%,-0.20%,7.78%,36.49%,17.81%,75.85%,25.12%,12.49%,14.08%,17.71%,0.62%,-0.75%,-1.30%,7.29%,-1.00%,3.53%,14.78%,2.17%,-0.59%,8.45%,2.06%,6.82%,1.23%,10.17%,14.58%,15.90%,23.79%,-25.80%,6.44%,-3.42%,-2.71%,2.11%,3.10%,-4.19%,12.24%,20.04%,-0.57%,-10.97%,53.66%,9.56%,10.82%,82.22%,5.60%,-,-,-,19/28,23/28,22/27,27/27,27/27,26/27,15/24,12/24,7/22,12/20,,,,,,-,94.83%,46,-,-,-,5.17%,-,10.0989,-0.03%,10-May-21,10.1592,06-May-21,9.7377,20-Apr-21,26.01%,37.62%,44.77%,65.03%,176.27%
Motilal Oswal Midcap 30 Fund - Direct Plan - GrowthMid Cap Fund,1,1892.66,-0.00%,-0.66%,2.02%,25.24%,11.48%,70.79%,17.19%,9.62%,11.95%,-,0.24%,-0.05%,1.64%,9.11%,-1.90%,7.66%,9.60%,0.32%,5.10%,6.37%,9.27%,4.53%,2.24%,10.49%,18.44%,15.54%,23.07%,-19.89%,1.86%,-1.57%,-1.21%,2.37%,1.96%,-6.66%,13.84%,30.45%,-1.47%,-14.51%,43.55%,-6.00%,-16.39%,44.35%,-16.71%,14.31%,-31.23%,-6.50%,21/27,17/27,19/26,24/26,24/26,26/26,6/23,3/23,2/21,0/0,,,,,,28.00%,93.85%,57,-,-,-,6.15%,-,55.64,-0.14%,10-May-21,56.05,06-May-21,34.03,18-May-20,24.82%,35.91%,40.93%,51.87%,-
Motilal Oswal Midcap 30 Fund - GrowthMid Cap Fund,1,1892.66,-0.03%,-0.76%,1.70%,24.42%,10.96%,68.60%,15.78%,8.28%,10.56%,-,0.23%,0.09%,1.81%,9.13%,-1.89%,7.71%,9.73%,0.31%,5.14%,6.48%,9.40%,4.60%,2.38%,10.72%,18.65%,15.85%,23.08%,-19.74%,2.09%,-1.80%,-0.94%,2.69%,2.20%,-6.38%,14.26%,31.97%,-0.65%,-13.59%,44.82%,-5.35%,-15.80%,45.60%,-16.82%,-,-,-,22/28,18/28,19/27,25/27,25/27,27/27,6/24,3/24,1/22,1/20,,,,,,28.00%,93.85%,57,-,-,-,6.15%,-,61.62,-0.13%,10-May-21,62.07,06-May-21,37.19,18-May-20,24.11%,34.50%,38.82%,48.16%,154.46%
Union Midcap Fund - Direct Plan - GrowthMid Cap Fund,-,198.71,-0.28%,-1.37%,5.89%,32.05%,13.69%,85.49%,-,-,-,-,0.84%,-0.81%,1.47%,6.82%,-1.40%,6.26%,12.36%,0.15%,3.52%,6.82%,7.01%,5.33%,12.20%,7.58%,23.54%,16.16%,28.42%,-21.63%,7.37%,-4.84%,-6.37%,2.36%,0.16%,0.25%,22.62%,41.82%,-2.78%,-1.36%,30.84%,-2.84%,7.49%,26.28%,8.47%,19.46%,-9.91%,9.19%,,,,,,,,,,,,,,,,-,92.45%,36,-,-,-,7.55%,-,32.5182,-0.56%,10-May-21,34.0994,10-Mar-21,18.8814,19-May-20,,,,,
Union Midcap Fund - Regular Plan - GrowthMid Cap Fund,-,198.71,-0.28%,-1.48%,5.54%,31.28%,13.16%,83.34%,-,-,-,-,0.86%,-0.74%,1.55%,6.89%,-1.33%,6.33%,12.43%,0.22%,3.61%,6.90%,7.08%,5.40%,12.49%,8.07%,23.86%,16.68%,28.97%,-21.28%,7.84%,-4.42%,-6.25%,2.48%,0.28%,0.39%,23.51%,44.09%,-1.89%,-0.84%,30.86%,-2.86%,6.93%,27.15%,8.69%,-,-,-,,,,,,,,,,,,,,,,-,92.45%,36,-,-,-,7.55%,-,35.5646,-0.55%,10-May-21,37.2154,10-Mar-21,20.3901,19-May-20,,,,,
