Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Union Overnight Fund - Direct Plan - GrowthOvernight Fund,-,47.64,0.06%,0.26%,0.74%,1.50%,0.38%,3.04%,3.88%,-,-,-,0.10%,0.24%,0.26%,0.22%,0.25%,0.25%,0.20%,0.23%,0.24%,0.25%,0.25%,0.23%,0.35%,0.73%,0.72%,0.76%,0.70%,1.04%,1.17%,-,-,-,-,-,1.10%,3.28%,2.14%,-,-,-,-,-,-,-,-,-,4/30,2/30,6/30,9/30,4/30,6/30,0/0,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1087.7269,0.01%,13-May-21,1087.7269,13-May-21,1055.9904,17-May-20,1.54%,3.46%,-,-,-
SBI Overnight Fund - Direct Plan - GrowthOvernight Fund,-,16581.28,0.06%,0.26%,0.75%,1.51%,0.38%,3.05%,3.94%,4.72%,5.28%,-,0.10%,0.25%,0.26%,0.22%,0.25%,0.25%,0.20%,0.24%,0.25%,0.25%,0.25%,0.24%,0.37%,0.75%,0.74%,0.79%,0.73%,1.07%,1.19%,-,-,-,-,-,1.14%,3.38%,2.20%,-,-,-,-,-,-,-,-,-,6/30,7/30,4/30,3/30,8/30,6/30,2/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1065.9906,0.01%,13-May-21,1065.9906,13-May-21,1034.0292,17-May-20,1.54%,3.48%,-,-,-
JM Overnight Fund - Direct Plan - GrowthOvernight Fund,-,191.07,0.06%,0.27%,0.78%,1.55%,0.39%,3.10%,-,-,-,-,0.10%,0.25%,0.26%,0.21%,0.25%,0.25%,0.20%,0.23%,0.24%,0.25%,0.25%,0.23%,0.35%,0.72%,0.70%,0.74%,0.68%,1.05%,1.17%,1.31%,1.41%,1.49%,1.54%,1.52%,1.08%,3.22%,5.51%,6.10%,5.87%,6.39%,7.27%,8.14%,8.19%,8.20%,7.46%,4.72%,1/30,2/30,2/30,5/30,2/30,7/30,0/0,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1080.1418,0.01%,13-May-21,1080.1418,13-May-21,1047.7765,17-May-20,1.54%,3.53%,-,-,-
BOI AXA Overnight Fund - Regular Plan - GrowthOvernight Fund,-,24.81,0.06%,0.26%,0.75%,1.50%,0.37%,3.09%,-,-,-,-,0.10%,0.25%,0.26%,0.21%,0.25%,0.25%,0.20%,0.23%,0.25%,0.25%,0.25%,0.24%,0.37%,0.74%,0.73%,0.76%,0.71%,1.08%,1.19%,1.33%,1.43%,1.51%,1.56%,1.54%,1.12%,3.33%,5.62%,6.18%,5.92%,6.46%,7.35%,8.19%,8.25%,-,-,-,12/30,1/30,1/30,2/30,1/30,7/30,0/0,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1091.963,0.01%,13-May-21,1091.963,13-May-21,1059.5608,17-May-20,1.54%,3.46%,6.16%,12.63%,-
L&T Overnight Fund - Direct Plan - GrowthOvernight Fund,-,785.93,0.06%,0.26%,0.76%,1.52%,0.38%,3.06%,3.96%,4.73%,5.43%,-,0.11%,0.25%,0.26%,0.22%,0.26%,0.25%,0.19%,0.24%,0.24%,0.25%,0.25%,0.23%,0.37%,0.74%,0.72%,0.75%,0.72%,1.08%,-,-,-,-,-,-,1.13%,3.33%,0.32%,-,-,-,-,-,-,-,-,-,8/30,1/30,1/30,1/30,1/30,8/30,0/0,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1070.5181,0.01%,13-May-21,1070.5181,13-May-21,1039.1462,17-May-20,1.54%,3.47%,6.18%,12.33%,-
Aditya Birla Sun Life Overnight Fund - Direct Plan - GrowthOvernight Fund,-,8873.28,0.06%,0.26%,0.76%,1.52%,0.38%,3.07%,3.96%,-,-,-,0.11%,0.25%,0.25%,0.21%,0.24%,0.25%,0.20%,0.23%,0.24%,0.26%,0.25%,0.23%,0.38%,0.75%,0.74%,0.77%,0.74%,1.10%,-,-,-,-,-,-,1.15%,3.40%,0.32%,-,-,-,-,-,-,-,-,-,16/30,15/30,10/30,7/30,12/30,8/30,3/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1084.9523,0.01%,13-May-21,1084.9523,13-May-21,1052.7058,17-May-20,1.54%,-,-,-,-
UTI Overnight Fund - Direct Plan - GrowthOvernight Fund,-,4686.31,0.06%,0.26%,0.75%,1.51%,0.38%,3.07%,3.97%,4.76%,5.60%,-,0.11%,0.25%,0.26%,0.21%,0.25%,0.25%,0.20%,0.24%,0.25%,0.26%,0.25%,0.24%,0.35%,0.71%,0.70%,0.74%,0.68%,1.05%,1.17%,1.32%,1.43%,-,-,-,1.08%,3.21%,5.29%,-,-,-,-,-,-,-,-,-,26/30,24/30,19/30,11/30,21/30,9/30,1/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1101.9384,0.01%,13-May-21,1101.9384,13-May-21,1069.744,17-May-20,1.53%,-,-,-,-
Baroda Overnight Fund - Direct Plan - GrowthOvernight Fund,-,313.51,0.06%,0.26%,0.76%,1.53%,0.38%,3.10%,3.99%,-,-,-,0.10%,0.24%,0.25%,0.21%,0.25%,0.25%,0.20%,0.24%,0.25%,0.25%,0.25%,0.24%,0.36%,0.74%,0.73%,0.77%,0.71%,1.08%,1.21%,1.35%,1.45%,-,-,-,1.12%,3.35%,5.41%,-,-,-,-,-,-,-,-,-,27/30,26/30,20/30,13/30,25/30,9/30,1/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1089.9351,0.01%,13-May-21,1089.9351,13-May-21,1057.6362,17-May-20,1.53%,3.47%,-,-,-
Mirae Asset Overnight Fund - Regular Plan - GrowthOvernight Fund,-,453.81,0.06%,0.26%,0.74%,1.51%,0.37%,3.05%,-,-,-,-,0.10%,0.24%,0.26%,0.22%,0.26%,0.25%,0.20%,0.25%,0.25%,0.26%,0.26%,0.24%,0.35%,0.73%,0.71%,0.75%,0.70%,1.07%,1.18%,1.32%,1.41%,1.51%,1.57%,1.52%,1.09%,3.28%,5.57%,6.18%,5.74%,6.76%,7.76%,8.72%,8.85%,9.27%,8.88%,5.63%,9/30,8/30,9/30,10/30,11/30,10/30,4/17,1/4,1/4,2/4,,,,,,-,-,-,-,-,-,100.00%,-,1064.1172,0.01%,13-May-21,1064.1172,13-May-21,1033.1872,17-May-20,1.53%,3.44%,-,-,-
Tata Overnight Fund - Direct Plan - GrowthOvernight Fund,-,2030.93,0.06%,0.26%,0.76%,1.53%,0.38%,3.09%,3.97%,-,-,-,0.10%,0.24%,0.25%,0.21%,0.25%,0.24%,0.18%,0.23%,0.24%,0.24%,0.24%,0.22%,0.36%,0.74%,0.73%,0.76%,0.72%,1.09%,1.20%,1.34%,1.43%,1.53%,1.58%,1.54%,1.12%,3.35%,5.63%,6.25%,5.86%,6.92%,7.93%,8.92%,8.96%,-,-,-,7/30,7/30,8/30,10/30,9/30,10/30,8/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1106.2609,0.01%,13-May-21,1106.2609,13-May-21,1073.433,17-May-20,1.53%,3.43%,-,-,-
Axis Overnight Fund - Regular Plan - GrowthOvernight Fund,-,6151.93,0.06%,0.26%,0.75%,1.50%,0.37%,3.04%,3.92%,-,-,-,0.11%,0.25%,0.26%,0.21%,0.25%,0.25%,0.19%,0.23%,0.24%,0.26%,0.25%,0.23%,0.36%,0.72%,0.72%,0.75%,0.73%,1.08%,1.19%,1.32%,1.43%,1.51%,-,-,1.09%,3.32%,5.60%,0.24%,-,-,-,-,-,-,-,-,5/30,3/30,8/30,13/30,7/30,11/30,0/0,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1101.9239,0.01%,13-May-21,1101.9239,13-May-21,1069.646,17-May-20,1.64%,3.56%,-,-,-
BNP Paribas Overnight Fund - Direct Plan - GrowthOvernight Fund,-,60.29,0.06%,0.26%,0.76%,1.54%,0.38%,3.09%,3.98%,-,-,-,0.11%,0.25%,0.25%,0.21%,0.24%,0.24%,0.19%,0.23%,0.24%,0.25%,0.25%,0.22%,0.37%,0.74%,0.74%,0.77%,0.76%,1.10%,1.21%,1.35%,1.45%,1.54%,-,-,1.12%,3.42%,5.71%,0.25%,-,-,-,-,-,-,-,-,21/30,17/30,13/30,6/30,23/30,11/30,5/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1113.6077,0.01%,13-May-21,1113.6077,13-May-21,1082.041,17-May-20,1.53%,-,-,-,-
Nippon India Overnight Fund - Direct Plan - GrowthOvernight Fund,-,6369.56,0.06%,0.26%,0.75%,1.52%,0.38%,3.07%,3.99%,-,-,-,0.11%,0.26%,0.27%,0.22%,0.25%,0.25%,0.20%,0.24%,0.25%,0.26%,0.26%,0.24%,0.35%,0.73%,0.72%,0.74%,0.69%,-,-,-,-,-,-,-,1.10%,3.20%,-,-,-,-,-,-,-,-,-,-,23/30,20/30,16/30,9/30,25/30,12/30,7/17,0/0,0/0,0/0,,,,,,-,-,-,-,-,-,100.00%,-,1087.2496,0.01%,13-May-21,1087.2496,13-May-21,1055.0601,17-May-20,1.53%,-,-,-,-
