Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Quant Small Cap - GrowthSmall Cap Fund,-,170.27,7.58%,15.42%,36.23%,71.98%,48.56%,205.24%,51.09%,27.34%,18.09%,13.38%,2.71%,3.29%,-0.18%,5.26%,-0.67%,7.42%,10.78%,-1.19%,4.61%,12.06%,6.10%,5.38%,5.43%,8.06%,19.07%,15.18%,28.73%,-,-,-,-,-,-,-,15.76%,13.29%,-,-,-,-,-,-,-,-,-,-,1/36,1/36,1/36,1/35,1/36,1/35,1/32,1/22,5/13,0/0,19.03,0.75,0.09,1.62,0.02,265.00%,99.85%,40.0,-,-,-,0.15%,-,104.5804,2.18%,10-May-21,104.5804,10-May-21,32.866,18-May-20,86.44%,124.40%,119.33%,118.74%,-
Sundaram Select Micro Cap - Series XVII - Direct Plan - GrowthSmall Cap Fund,-,78.55,3.14%,5.20%,16.60%,52.69%,25.08%,121.17%,19.87%,2.69%,-,-,2.77%,3.46%,-,5.43%,-0.46%,7.52%,10.96%,-1.02%,4.82%,12.24%,6.26%,5.57%,5.68%,8.62%,19.73%,15.82%,29.43%,-,-,-,-,-,-,-,16.65%,15.49%,-,-,-,-,-,-,-,-,-,-,28/36,29/36,17/36,5/35,2/36,2/35,3/32,3/22,3/13,0/0,19.3,0.73,0.34,0.43,0.09,265.00%,99.85%,40.0,-,-,-,0.15%,-,139.424,0.87%,10-May-21,139.424,10-May-21,58.815,18-May-20,84.75%,121.84%,116.46%,115.24%,152.68%
Sundaram Select Micro Cap - Series XVII - Regular Plan - GrowthSmall Cap Fund,-,78.55,3.13%,5.15%,16.45%,52.28%,24.84%,119.98%,19.23%,1.84%,-,-,2.66%,3.64%,2.94%,5.17%,-1.21%,4.52%,10.80%,1.05%,3.65%,8.82%,5.23%,4.50%,2.74%,13.02%,23.18%,20.23%,18.34%,-32.66%,1.94%,-6.62%,-4.19%,4.56%,1.03%,-8.01%,16.84%,17.32%,-5.55%,-17.22%,43.46%,9.60%,9.39%,88.83%,12.33%,51.70%,-25.91%,18.59%,33/41,34/41,22/41,7/40,2/41,3/40,3/37,3/27,3/17,3/14,18.18,0.72,0.63,10.62,0.16,-,99.55%,82.0,-,-,-,0.45%,-,89.91,1.31%,10-May-21,89.91,10-May-21,42.497,19-May-20,54.66%,70.73%,74.69%,82.65%,-
Sundaram Select Micro Cap - Series XVI - Direct Plan - GrowthSmall Cap Fund,-,93.86,3.06%,4.70%,15.77%,51.98%,24.28%,118.98%,20.23%,2.44%,-,-,2.71%,3.78%,3.08%,5.29%,-1.11%,4.69%,10.95%,1.19%,3.80%,8.96%,5.40%,4.66%,2.83%,13.25%,23.43%,20.48%,18.61%,-32.51%,2.18%,-6.40%,-3.94%,4.87%,1.31%,-7.75%,17.19%,18.33%,-4.58%,-16.25%,45.30%,10.91%,11.12%,90.70%,12.87%,-,-,-,2/36,6/36,6/36,2/35,9/36,3/35,19/32,19/22,0/0,0/0,18.79,0.75,0.15,1.97,0.04,-,99.55%,82.0,-,-,-,0.45%,-,84.917,1.3%,10-May-21,84.917,10-May-21,40.489,19-May-20,53.28%,68.02%,70.78%,76.02%,188.20%
Sundaram Select Micro Cap - Series XVI - Regular Plan - GrowthSmall Cap Fund,-,93.86,3.05%,4.65%,15.60%,51.54%,24.02%,117.69%,19.53%,1.87%,-,-,2.19%,5.88%,1.94%,9.47%,-1.30%,5.49%,10.48%,-0.36%,5.82%,11.47%,9.00%,4.48%,3.94%,14.09%,22.46%,23.16%,20.00%,-31.09%,6.78%,-3.17%,1.46%,5.87%,3.85%,-8.83%,19.25%,24.15%,10.62%,-21.81%,43.34%,6.58%,1.04%,51.50%,8.22%,-,-,-,3/36,8/36,8/36,3/35,12/36,4/35,17/32,21/22,0/0,0/0,20.36,0.82,0.4,7.98,0.1,-,98.96%,90.0,-,-,-,1.04%,-,125.37,0.86%,10-May-21,125.37,10-May-21,53.644,18-May-20,52.28%,55.77%,47.15%,-,-
Sundaram Emerging Small Cap - Series 7 - Direct Plan - GrowthSmall Cap Fund,-,98.13,2.76%,4.01%,10.19%,40.71%,16.74%,80.41%,24.34%,-,-,-,2.24%,6.05%,2.07%,9.63%,-1.19%,5.68%,10.62%,-0.21%,5.94%,11.64%,9.11%,4.55%,3.79%,13.69%,22.01%,22.67%,19.52%,-31.33%,6.41%,-3.41%,1.15%,5.60%,3.57%,-8.93%,18.67%,22.26%,8.74%,-22.35%,42.74%,5.99%,0.50%,50.64%,8.80%,26.01%,-15.05%,17.36%,2/41,5/41,5/41,2/40,11/41,4/40,21/37,26/27,0/0,0/0,20.71,0.89,0.8,14.96,0.19,-,98.96%,90.0,-,-,-,1.04%,-,121.0862,0.73%,10-May-21,121.0862,10-May-21,55.8434,19-May-20,51.79%,54.87%,45.80%,-,-
Sundaram Emerging Small Cap - Series 7 - GrowthSmall Cap Fund,-,98.13,2.75%,3.98%,10.08%,40.42%,16.57%,79.67%,23.83%,-,-,-,3.20%,1.59%,-0.39%,12.09%,-1.61%,4.74%,12.77%,0.99%,3.97%,12.04%,5.22%,7.77%,7.67%,12.53%,18.94%,20.91%,26.52%,-23.59%,6.77%,-4.70%,-,-,-,-,22.74%,37.77%,1.90%,-,-,-,-,-,-,-,-,-,29/36,10/36,7/36,4/35,3/36,5/35,8/32,4/22,1/13,1/1,21.29,0.86,-0.0,-0.15,-0.0,56.00%,98.72%,74.0,-,-,-,1.28%,-,114.6069,0.73%,10-May-21,114.6069,10-May-21,53.3722,19-May-20,51.38%,55.13%,46.91%,-,-
Sundaram Select Micro Cap - Series XIV - Direct Plan - GrowthSmall Cap Fund,-,148.51,2.74%,4.24%,14.23%,49.60%,22.65%,113.75%,19.67%,2.45%,-,-,3.24%,1.68%,-0.32%,12.15%,-1.55%,4.84%,12.87%,1.08%,4.07%,12.16%,5.34%,7.89%,7.83%,13.05%,19.36%,21.49%,26.97%,-23.23%,7.24%,-4.39%,-,-,-,-,23.52%,40.21%,3.60%,-,-,-,-,-,-,-,-,-,4/41,9/41,12/41,5/40,10/41,5/40,16/37,15/27,12/17,12/14,17.74,0.68,0.94,15.94,0.25,56.00%,98.72%,74.0,-,-,-,1.28%,-,62.426,1.19%,10-May-21,62.426,10-May-21,28.925,18-May-20,50.87%,63.15%,62.21%,74.00%,186.08%
Sundaram Select Micro Cap - Series XIV - Regular Plan - GrowthSmall Cap Fund,-,148.51,2.73%,4.19%,14.06%,49.15%,22.38%,112.43%,18.93%,1.85%,-,-,4.35%,4.34%,1.04%,9.28%,-1.24%,5.95%,10.88%,-1.46%,5.06%,9.65%,8.77%,5.77%,3.74%,20.80%,22.48%,23.88%,23.20%,-28.25%,5.43%,-2.26%,-1.21%,3.57%,2.38%,-7.57%,26.54%,33.73%,4.44%,-16.98%,44.02%,7.98%,7.19%,73.50%,-5.69%,50.23%,-26.90%,28.00%,3/41,8/41,9/41,3/40,14/41,6/40,20/37,24/27,0/0,0/0,20.83,0.89,-0.01,-4.41,-0.0,-,98.34%,41.0,-,-,-,1.66%,-,57.101,1.18%,10-May-21,57.101,10-May-21,26.711,18-May-20,50.85%,54.15%,45.62%,-,-
Canara Robeco Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,-,950.39,2.65%,7.03%,17.59%,44.98%,26.02%,109.64%,31.38%,-,-,-,4.36%,4.49%,1.20%,9.39%,-1.06%,6.07%,11.07%,-1.33%,5.28%,9.80%,8.98%,5.86%,3.90%,21.24%,22.92%,24.33%,23.62%,-28.00%,5.78%,-1.92%,-0.86%,3.91%,2.65%,-7.32%,27.20%,35.64%,5.89%,-15.97%,46.20%,9.67%,8.76%,74.87%,-5.24%,-,-,-,5/36,11/36,11/36,6/35,16/36,6/35,20/32,20/22,0/0,0/0,18.71,0.82,0.2,1.48,0.05,-,98.34%,41.0,-,-,-,1.66%,-,69.1552,0.83%,10-May-21,69.1552,10-May-21,30.9759,19-May-20,50.08%,61.61%,59.98%,69.48%,237.36%
Canara Robeco Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,950.39,2.61%,7.13%,18.05%,46.08%,26.75%,113.12%,33.67%,-,-,-,3.60%,5.28%,1.67%,9.55%,-0.99%,5.27%,13.20%,-1.51%,4.05%,10.82%,2.68%,8.73%,6.37%,13.99%,20.59%,19.01%,24.05%,-32.84%,0.48%,-7.63%,-5.10%,4.98%,1.99%,-2.98%,23.28%,20.50%,-9.05%,-7.00%,62.65%,6.06%,7.14%,52.76%,6.48%,-,-,-,6/36,2/36,3/36,17/35,7/36,7/35,5/32,0/0,0/0,0/0,18.69,0.73,0.42,7.77,0.11,-,98.15%,122.0,-,-,-,1.85%,-,63.922,0.82%,10-May-21,63.922,10-May-21,28.8751,19-May-20,49.79%,75.86%,-,-,-
Edelweiss Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,780.11,2.53%,4.03%,12.51%,46.50%,26.09%,105.11%,34.50%,-,-,-,3.63%,5.36%,1.75%,9.62%,-0.92%,5.36%,13.29%,-1.42%,4.14%,10.92%,2.77%,8.83%,6.27%,13.72%,20.31%,18.70%,23.74%,-33.02%,0.23%,-7.86%,-5.36%,4.65%,1.61%,-3.36%,22.87%,19.30%,-10.06%,-8.38%,60.75%,4.73%,5.78%,51.64%,6.46%,31.57%,-26.21%,23.27%,22/36,31/36,31/36,22/35,23/36,8/35,12/32,6/22,7/13,0/0,18.6,0.74,0.28,5.09,0.07,-,98.15%,122.0,-,-,-,1.85%,-,49.2996,0.87%,10-May-21,49.2996,10-May-21,22.5342,18-May-20,49.70%,68.16%,-,-,-
Edelweiss Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,-,780.11,2.50%,3.89%,12.07%,45.35%,25.38%,101.92%,32.42%,-,-,-,3.08%,2.54%,0.83%,8.51%,-1.52%,4.74%,10.68%,-0.40%,3.70%,11.99%,4.70%,10.38%,6.10%,7.45%,18.52%,24.70%,15.11%,-,-,-,-,-,-,-,15.69%,48.70%,-,-,-,-,-,-,-,-,-,-,34/41,11/41,6/41,6/40,3/41,9/40,8/37,4/27,1/17,1/14,17.24,0.64,0.8,12.98,0.21,-,97.81%,55.0,-,-,-,2.19%,-,45.3354,0.86%,10-May-21,45.3354,10-May-21,20.9513,18-May-20,49.32%,52.55%,47.02%,54.14%,-
Sundaram Select Micro Cap - Series XV - Direct Plan - GrowthSmall Cap Fund,-,142.74,2.50%,3.77%,13.71%,48.37%,21.89%,111.01%,17.85%,1.39%,-,-,3.10%,2.61%,0.90%,8.57%,-1.45%,4.82%,10.76%,-0.34%,3.77%,12.07%,4.78%,10.46%,6.33%,8.05%,19.10%,25.22%,15.65%,-,-,-,-,-,-,-,16.56%,51.10%,-,-,-,-,-,-,-,-,-,-,23/36,5/36,5/36,20/35,6/36,9/35,2/32,0/0,0/0,0/0,20.86,0.83,0.03,-3.6,0.01,-,97.81%,55.0,-,-,-,2.19%,-,35.435,0.97%,10-May-21,35.435,10-May-21,16.388,18-May-20,48.41%,52.13%,44.83%,-,-
Sundaram Select Micro Cap - Series XV - Regular Plan - GrowthSmall Cap Fund,-,142.74,2.48%,3.71%,13.53%,47.89%,21.61%,109.64%,17.08%,0.65%,-,-,3.88%,0.72%,1.53%,11.12%,0.49%,5.11%,12.20%,-0.02%,4.30%,9.78%,7.05%,5.23%,6.33%,16.97%,18.56%,22.06%,28.62%,-30.23%,4.82%,-5.41%,-2.65%,1.21%,0.75%,-4.61%,26.40%,27.84%,-3.35%,-16.72%,62.97%,4.59%,14.19%,95.89%,10.90%,41.89%,-25.04%,2.53%,8/36,15/36,15/36,8/35,17/36,10/35,28/32,22/22,0/0,0/0,20.65,0.95,-0.09,-5.75,-0.02,-,97.63%,67.0,-,-,-,2.26%,0.11%,76.2637,0.43%,10-May-21,76.2637,10-May-21,36.6181,19-May-20,48.38%,50.79%,44.59%,49.96%,-
Sundaram Emerging Small Cap - Series 6 - Direct Plan - GrowthSmall Cap Fund,-,26.98,2.45%,3.70%,12.19%,46.49%,20.53%,95.83%,19.62%,-,-,-,3.93%,0.84%,1.66%,11.24%,0.61%,5.25%,12.34%,0.10%,4.41%,9.93%,7.19%,5.36%,6.43%,17.22%,18.81%,22.32%,28.93%,-30.09%,5.03%,-4.17%,-2.44%,1.50%,1.02%,-4.34%,26.79%,28.93%,-1.97%,-15.73%,64.94%,5.77%,15.13%,97.57%,11.34%,-,-,-,24/41,16/41,15/41,13/40,21/41,11/40,25/37,25/27,8/17,13/14,20.66,0.95,-0.13,-6.69,-0.03,-,97.63%,67.0,-,-,-,2.26%,0.11%,33.314,0.96%,10-May-21,33.314,10-May-21,15.568,18-May-20,48.37%,51.78%,44.75%,42.27%,-
Sundaram Emerging Small Cap - Series 6 - GrowthSmall Cap Fund,-,26.98,2.44%,3.65%,12.04%,46.08%,20.30%,94.74%,18.96%,-,-,-,-,-,-,-,-,-,3.02%,1.64%,7.31%,9.00%,20.54%,15.40%,1.41%,13.49%,17.86%,15.58%,20.71%,-23.59%,7.69%,-3.43%,-2.24%,3.37%,-,-,16.43%,23.59%,3.56%,3.80%,-,-,-,-,-,-,-,-,15/36,30/36,10/36,18/35,13/36,11/35,27/32,18/22,10/13,0/0,21.06,0.95,0.27,1.82,0.06,-,97.31%,64.0,-,-,-,2.69%,-,69.7936,0.42%,10-May-21,69.7936,10-May-21,33.7859,19-May-20,48.24%,65.02%,-,-,-
Sundaram Emerging Small Cap - Series 5 - Direct Plan - GrowthSmall Cap Fund,-,50.58,2.38%,3.85%,11.95%,46.44%,20.49%,94.38%,17.60%,-,-,-,9.53%,12.04%,2.13%,9.75%,1.02%,6.33%,-,-,-,-,-,-,1.60%,13.94%,18.34%,16.06%,21.08%,-23.33%,8.17%,-1.79%,-1.94%,3.84%,-,-,17.14%,25.59%,5.28%,4.10%,-,-,-,-,-,-,-,-,7/41,2/41,3/41,24/40,6/41,12/40,5/37,0/0,0/0,0/0,21.09,0.95,0.28,1.88,0.06,-,97.31%,64.0,-,-,-,2.69%,-,17.72,1.58%,10-May-21,17.72,10-May-21,8.24,19-May-20,48.12%,72.19%,-,-,-
Sundaram Emerging Small Cap - Series 5 - GrowthSmall Cap Fund,-,50.58,2.37%,3.80%,11.80%,46.03%,20.25%,93.30%,16.94%,-,-,-,9.48%,11.87%,1.93%,9.60%,0.88%,6.21%,6.82%,1.58%,7.29%,8.92%,-,-,4.84%,14.51%,20.82%,22.74%,22.52%,-34.26%,2.36%,-8.63%,-7.52%,2.96%,1.72%,-10.03%,21.94%,18.94%,-12.66%,-22.72%,56.70%,8.77%,12.67%,65.65%,4.15%,31.88%,-23.32%,19.17%,13/36,4/36,19/36,21/35,11/36,12/35,0/0,0/0,0/0,0/0,20.76,0.95,-0.09,-5.79,-0.02,-,97.31%,59.0,-,-,-,2.69%,-,17.05,1.58%,10-May-21,17.05,10-May-21,8.06,19-May-20,47.86%,51.12%,43.50%,-,-
Axis Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,4,4853.73,2.30%,3.41%,12.76%,37.33%,20.50%,85.35%,33.47%,20.52%,20.20%,-,0.47%,2.01%,1.58%,8.51%,-0.91%,5.34%,11.43%,0.47%,5.52%,8.97%,4.89%,6.62%,4.97%,14.74%,21.16%,23.15%,22.89%,-34.09%,2.65%,-7.29%,-7.23%,3.27%,1.98%,-9.78%,22.33%,20.36%,-11.04%,-21.80%,58.55%,9.67%,13.55%,67.29%,3.73%,-,-,-,9/41,18/41,18/41,10/40,22/41,13/40,32/37,27/27,0/0,0/0,21.03,0.96,-0.09,-5.88,-0.02,-,97.31%,59.0,-,-,-,2.69%,-,40.64,0.64%,10-May-21,40.64,10-May-21,18.43,18-May-20,47.43%,50.00%,42.32%,38.22%,122.80%
Sundaram Emerging Small Cap - Series 3 - Direct Plan - GrowthSmall Cap Fund,-,188.87,2.30%,3.35%,11.78%,47.36%,20.73%,98.54%,18.89%,-,-,-,0.51%,2.13%,1.71%,8.62%,-0.81%,5.46%,11.55%,0.59%,5.64%,9.10%,5.01%,6.74%,6.22%,17.39%,17.40%,16.40%,23.78%,-26.25%,5.01%,-2.54%,-1.33%,3.46%,-,-,26.30%,24.56%,3.62%,3.00%,-,-,-,-,-,-,-,-,26/36,3/36,4/36,7/35,5/36,13/35,16/32,12/22,4/13,0/0,20.31,0.93,0.03,-3.32,0.01,69.00%,97.17%,46.0,-,-,-,2.83%,-,38.07,0.63%,10-May-21,38.07,10-May-21,17.52,18-May-20,47.35%,63.79%,-,-,-
Sundaram Emerging Small Cap - Series 3 - GrowthSmall Cap Fund,-,188.87,2.29%,3.30%,11.61%,46.92%,20.48%,97.35%,18.18%,-,-,-,1.23%,3.49%,4.52%,7.45%,-1.01%,7.15%,11.68%,-1.43%,4.00%,8.74%,5.81%,4.58%,6.02%,16.89%,16.85%,15.91%,23.28%,-26.64%,4.56%,-3.00%,-1.77%,2.84%,-,-,25.52%,22.31%,1.57%,2.67%,-,-,-,-,-,-,-,-,30/36,17/36,9/36,24/35,18/36,14/35,15/32,15/22,13/13,0/0,20.25,0.89,0.09,0.62,0.02,69.00%,97.17%,46.0,-,-,-,2.83%,-,19.348,1.1%,10-May-21,19.348,10-May-21,9.124,19-May-20,46.99%,49.66%,41.54%,-,-
Axis Small Cap Fund - GrowthSmall Cap Fund,4,4853.73,2.26%,3.25%,12.34%,36.20%,19.83%,82.20%,31.36%,18.81%,18.66%,-,1.22%,3.56%,4.62%,7.57%,-0.86%,7.16%,11.79%,-1.44%,4.19%,8.92%,5.97%,4.84%,2.49%,13.94%,18.95%,21.20%,24.15%,-28.72%,-1.28%,-7.30%,-5.29%,3.12%,4.42%,-10.98%,17.14%,26.92%,-11.30%,-25.20%,60.41%,0.14%,9.56%,83.70%,-4.44%,47.98%,-43.47%,12.43%,27/41,36/41,36/41,30/40,29/41,14/40,13/37,6/27,9/17,8/14,19.68,0.85,0.29,4.42,0.07,51.00%,97.02%,73.0,-,-,-,2.98%,-,18.685,1.08%,10-May-21,18.685,10-May-21,8.948,19-May-20,46.95%,-,-,-,-
Principal Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,346.26,2.25%,5.46%,12.44%,44.90%,24.37%,108.97%,-,-,-,-,3.42%,4.11%,1.20%,6.36%,0.77%,6.21%,11.98%,-0.67%,3.84%,8.06%,7.11%,8.19%,2.65%,14.34%,19.37%,21.63%,24.58%,-28.46%,-0.95%,-6.99%,-5.01%,3.30%,4.61%,-10.82%,17.73%,28.74%,-10.01%,-24.65%,61.62%,0.86%,10.41%,84.98%,-5.03%,-,-,-,16/36,22/36,24/36,9/35,14/36,15/35,26/32,11/22,6/13,0/0,19.4,0.84,0.35,5.56,0.08,51.00%,97.02%,73.0,-,-,-,2.98%,-,18.17,0.94%,10-May-21,18.17,10-May-21,8.43,18-May-20,46.90%,57.05%,-,-,-
Sundaram Emerging Small Cap - Series 4 - Direct Plan - GrowthSmall Cap Fund,-,135.7,2.25%,3.29%,11.49%,45.92%,20.15%,94.40%,18.78%,-,-,-,3.47%,4.21%,1.34%,6.56%,0.95%,6.41%,12.16%,-0.57%,4.00%,8.16%,7.36%,8.24%,4.81%,15.27%,18.52%,20.65%,18.12%,-28.59%,2.35%,-3.55%,-2.38%,1.82%,3.24%,-7.03%,22.09%,19.65%,-3.64%,-12.71%,13.10%,-,-,-,-,-,-,-,18/41,35/41,13/41,23/40,17/41,15/40,34/37,23/27,13/17,6/14,19.66,0.86,0.4,6.5,0.09,48.00%,96.92%,73.0,-,-,-,3.08%,-,17.54,0.97%,10-May-21,17.54,10-May-21,8.28,18-May-20,46.56%,50.43%,45.45%,56.80%,-
Sundaram Emerging Small Cap - Series 4 - GrowthSmall Cap Fund,-,135.7,2.24%,3.24%,11.32%,45.48%,19.90%,93.23%,18.07%,-,-,-,3.09%,2.27%,-1.36%,5.72%,0.07%,6.04%,13.42%,-2.39%,1.21%,10.77%,2.23%,12.81%,4.76%,14.92%,18.31%,20.21%,17.81%,-28.71%,2.14%,-3.84%,-2.80%,1.37%,2.71%,-7.63%,21.64%,18.59%,-5.48%,-15.04%,11.60%,-,-,-,-,-,-,-,7/36,12/36,18/36,12/35,8/36,16/35,4/32,0/0,0/0,0/0,19.29,0.83,0.66,11.6,0.15,48.00%,96.92%,73.0,-,-,-,3.08%,-,17.4,0.98%,10-May-21,17.4,10-May-21,8.73,18-May-20,46.42%,48.62%,40.12%,-,-
Principal Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,-,346.26,2.21%,5.28%,12.01%,43.77%,23.61%,105.54%,-,-,-,-,3.16%,2.45%,-1.18%,5.88%,0.23%,6.23%,13.61%,-2.22%,1.39%,10.98%,2.43%,13.01%,5.84%,15.16%,14.82%,26.63%,18.47%,-23.84%,7.01%,-0.57%,-4.04%,1.61%,1.06%,-6.22%,23.47%,30.16%,3.09%,-19.68%,44.23%,-3.07%,1.94%,22.10%,-,-,-,-,28/41,6/41,7/41,25/40,7/41,16/40,2/37,0/0,0/0,0/0,18.24,0.77,0.77,12.84,0.18,32.00%,96.86%,52.0,-,-,-,3.14%,-,17.81,0.95%,10-May-21,17.81,10-May-21,8.77,18-May-20,45.97%,60.95%,-,-,-
Aditya Birla Sun Life Small cap Fund - Direct Plan - GrowthSmall Cap Fund,2,2549.64,2.15%,2.14%,14.64%,46.04%,23.87%,110.72%,18.16%,3.68%,13.22%,-,1.96%,1.75%,2.73%,11.54%,2.05%,4.35%,14.08%,1.20%,4.91%,11.29%,5.91%,9.69%,5.74%,14.94%,14.64%,26.43%,18.21%,-23.95%,6.86%,0.22%,-4.21%,1.61%,0.88%,-6.37%,23.14%,29.28%,2.48%,-20.27%,43.01%,-4.22%,0.97%,21.90%,-,-,-,-,35/41,21/41,11/41,28/40,24/41,17/40,18/37,20/27,17/17,7/14,18.92,0.87,0.12,-1.65,0.03,32.00%,96.86%,52.0,-,-,-,3.14%,-,51.61,0.27%,10-May-21,51.61,10-May-21,26.8,19-May-20,45.85%,52.10%,48.05%,43.11%,-
Aditya Birla Sun Life Small cap Fund - Regular Plan - GrowthSmall Cap Fund,2,2549.64,2.13%,2.04%,14.38%,45.34%,23.48%,108.35%,16.82%,2.49%,11.95%,14.62%,2.00%,1.86%,2.85%,11.65%,2.17%,4.48%,14.20%,1.31%,5.03%,11.43%,6.04%,9.81%,5.70%,10.54%,16.49%,22.18%,25.49%,-27.47%,6.15%,-7.53%,-2.30%,5.86%,1.28%,-7.97%,18.73%,31.86%,0.02%,-25.51%,42.77%,11.79%,19.33%,99.67%,3.20%,40.47%,-27.16%,42.23%,25/36,18/36,12/36,31/35,25/36,17/35,10/32,7/22,9/13,0/0,20.38,0.61,0.97,16.12,0.32,44.00%,96.84%,72.0,-,-,-,3.16%,-,47.07,0.25%,10-May-21,47.07,10-May-21,24.85,19-May-20,45.73%,48.87%,43.19%,52.12%,140.86%
HDFC Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,2,10375.27,2.03%,3.28%,11.37%,47.89%,23.84%,106.93%,18.28%,8.07%,18.09%,-,1.15%,0.26%,-0.32%,9.26%,-,6.74%,11.70%,-2.71%,2.53%,8.54%,3.77%,6.72%,5.80%,10.79%,16.75%,22.44%,25.78%,-27.32%,6.38%,-6.39%,-2.09%,6.09%,1.48%,-7.90%,19.11%,33.03%,0.89%,-25.18%,43.38%,12.61%,20.19%,100.99%,3.87%,-,-,-,19/36,7/36,2/36,11/35,4/36,18/35,9/32,0/0,0/0,0/0,,,,,,44.00%,96.84%,72.0,-,-,-,3.16%,-,13.6997,0.84%,10-May-21,13.6997,10-May-21,6.7836,19-May-20,45.51%,53.26%,56.07%,58.98%,-
HDFC Small Cap Fund - GrowthSmall Cap Fund,2,10375.27,2.01%,3.20%,11.12%,47.19%,23.43%,104.93%,17.09%,6.83%,16.69%,14.71%,1.23%,0.37%,-0.19%,9.41%,0.14%,6.90%,11.86%,-2.63%,2.72%,8.58%,3.96%,6.76%,4.62%,17.71%,18.77%,22.88%,22.85%,-24.13%,4.43%,-2.95%,-1.63%,-,-,-,24.00%,34.42%,10.52%,-,-,-,-,-,-,-,-,-,31/41,3/41,4/41,12/40,4/41,18/40,22/37,14/27,5/17,0/0,,,,,,-,96.74%,69.0,-,-,-,3.26%,-,12.334,0.9%,10-May-21,12.334,10-May-21,5.594,19-May-20,45.49%,-,-,-,-
Sundaram Emerging Small Cap - Series 1 - Direct Plan - GrowthSmall Cap Fund,-,197.19,2.01%,2.41%,10.95%,46.25%,19.43%,95.23%,17.33%,4.34%,-,-,3.93%,2.25%,0.08%,11.17%,-0.09%,7.02%,13.00%,-1.93%,1.91%,10.93%,4.96%,10.56%,4.80%,18.16%,19.24%,23.36%,23.33%,-23.84%,4.84%,-2.57%,-1.29%,-,-,-,24.71%,36.54%,12.02%,-,-,-,-,-,-,-,-,-,36/36,33/36,33/36,33/35,29/36,19/35,18/32,17/22,12/13,0/0,,,,,,-,96.74%,69.0,-,-,-,3.26%,-,23.94,0.46%,10-May-21,23.94,06-May-21,11.77,19-May-20,45.36%,54.00%,-,-,-
Sundaram Emerging Small Cap - Series 1 - GrowthSmall Cap Fund,-,197.19,2.00%,2.37%,10.83%,45.93%,19.25%,94.37%,16.81%,3.61%,-,-,3.96%,2.32%,0.16%,11.24%,-0.02%,7.10%,13.08%,-1.85%,1.99%,11.02%,5.05%,10.65%,9.05%,13.75%,16.60%,26.43%,25.70%,-22.02%,4.42%,-6.83%,-5.01%,-,-,-,25.58%,43.52%,-3.10%,-,-,-,-,-,-,-,-,-,17/41,4/41,25/41,26/40,16/41,19/40,0/0,0/0,0/0,0/0,,,,,,51.00%,96.68%,71.0,-,-,-,3.32%,-,11.4712,0.96%,10-May-21,11.4712,10-May-21,5.0759,19-May-20,44.97%,50.50%,45.88%,39.93%,124.02%
Sundaram Emerging Small Cap - Series 2 - Direct Plan - GrowthSmall Cap Fund,-,213.89,1.98%,2.34%,10.70%,46.10%,19.38%,95.19%,17.52%,5.86%,-,-,2.67%,1.09%,0.83%,9.93%,-0.06%,7.08%,13.04%,0.11%,2.98%,12.76%,6.48%,10.73%,8.88%,13.25%,16.04%,25.76%,25.27%,-22.36%,4.04%,-7.27%,-5.49%,-,-,-,24.82%,41.07%,-4.60%,-,-,-,-,-,-,-,-,-,19/41,27/41,29/41,14/40,18/41,20/40,31/37,12/27,6/17,5/14,,,,,,51.00%,96.68%,71.0,-,-,-,3.32%,-,13.3343,0.82%,10-May-21,13.3343,10-May-21,6.7459,19-May-20,44.87%,47.76%,-,-,-
