Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Navi Ultra Short Term Fund - Direct Plan - GrowthUltra Short Duration Fund,-,24.44,0.05%,0.26%,0.75%,1.33%,0.36%,3.49%,4.91%,5.88%,6.42%,-,0.08%,0.19%,0.20%,0.19%,0.11%,0.25%,0.30%,0.27%,0.26%,0.27%,0.23%,0.26%,0.39%,0.70%,0.90%,0.88%,1.36%,1.04%,-,-,-,-,-,-,1.10%,4.92%,7.50%,7.52%,7.95%,9.11%,8.64%,9.29%,9.14%,8.52%,8.21%,5.00%,15/30,22/29,22/29,20/29,18/29,21/28,0/0,0/0,0/0,0/0,,,,,,-,-,-,68.11%,5,-,31.88%,-,27.6972,0.01%,12-May-21,27.6972,12-May-21,26.4794,18-May-20,1.79%,4.81%,8.61%,16.65%,44.28%
YES Ultra Short Term Fund - Regular Plan - GrowthUltra Short Duration Fund,-,61.21,0.05%,0.22%,0.67%,1.95%,0.30%,3.71%,-,-,-,-,0.11%,0.25%,0.26%,0.25%,0.18%,0.26%,0.30%,0.27%,0.26%,0.27%,0.23%,0.26%,0.40%,0.74%,0.95%,0.93%,1.43%,1.11%,-,-,-,-,-,-,1.19%,5.15%,7.78%,7.68%,8.12%,9.35%,8.92%,9.58%,9.40%,-,-,-,14/29,27/28,27/28,4/28,27/28,21/27,0/0,0/0,0/0,0/0,,,,,,-,-,-,89.45%,60,-,10.55%,-,14,0.01%,12-May-21,14,12-May-21,13.5641,18-May-20,1.79%,4.81%,8.61%,16.65%,44.96%
PGIM India Ultra Short Term Fund - GrowthUltra Short Duration Fund,2,513.38,0.05%,0.30%,0.91%,1.63%,0.41%,4.33%,9.15%,8.60%,8.06%,8.79%,0.06%,0.18%,0.21%,0.10%,0.06%,0.14%,0.19%,0.20%,0.17%,0.15%,0.24%,0.42%,0.41%,0.76%,-,-,-,-,-,-,-,-,-,-,1.10%,4.26%,0.49%,-,-,-,-,-,-,-,-,-,16/30,27/29,26/29,5/29,27/29,22/28,0/0,0/0,0/0,0/0,,,,,,-,-,-,75.75%,25,-,24.25%,-,11.4933,0.01%,12-May-21,11.4933,12-May-21,11.0044,18-May-20,1.74%,4.57%,8.04%,15.50%,-
Tata Ultra Short Term Fund - GrowthUltra Short Duration Fund,1,750.31,0.05%,0.31%,0.87%,1.50%,0.42%,3.84%,5.18%,-,-,-,0.09%,0.26%,0.29%,0.16%,0.13%,0.21%,0.27%,0.27%,0.24%,0.23%,0.32%,0.49%,0.44%,0.81%,-,-,-,-,-,-,-,-,-,-,1.17%,4.53%,0.52%,-,-,-,-,-,-,-,-,-,27/29,22/28,22/28,25/28,24/28,22/27,16/22,10/17,7/17,0/0,,,,,,-,-,-,69.43%,15,-,30.57%,-,11.3111,0.01%,12-May-21,11.3111,12-May-21,10.9085,18-May-20,1.71%,4.46%,8.11%,16.48%,45.85%
IDBI Ultra Short Term Fund - GrowthUltra Short Duration Fund,1,447.98,0.05%,0.30%,0.80%,1.84%,0.42%,4.87%,6.17%,5.93%,6.15%,7.49%,0.12%,0.38%,0.40%,0.34%,0.19%,0.28%,0.42%,0.55%,0.38%,0.53%,0.59%,0.80%,0.38%,0.80%,1.16%,1.08%,1.80%,1.05%,1.60%,1.44%,-2.07%,1.81%,2.01%,1.60%,1.19%,0.83%,-,-,-,-,-,-,-,-,-,-,29/29,24/28,24/28,26/28,25/28,23/27,17/22,12/17,14/17,0/0,,,,,,-,-,-,97.69%,95,-,2.31%,-,27.1612,0%,12-May-21,27.1612,12-May-21,26.0853,18-May-20,1.82%,4.56%,-,-,-
BOI AXA Ultra Short Duration Fund - Direct Plan - GrowthUltra Short Duration Fund,3,307.14,0.05%,0.33%,0.95%,1.62%,0.42%,4.22%,5.60%,6.40%,7.18%,-,0.14%,0.43%,0.45%,0.38%,0.23%,0.33%,0.46%,0.59%,0.43%,0.58%,0.64%,0.85%,0.46%,0.92%,1.28%,1.21%,1.94%,1.20%,1.75%,1.96%,-1.94%,1.95%,2.15%,1.73%,1.27%,0.91%,-,-,-,-,-,-,-,-,-,-,23/30,23/29,21/29,24/29,24/29,23/28,17/23,13/18,13/18,15/17,,,,,,-,-,-,98.61%,99,-,1.39%,-,13.5734,0.01%,12-May-21,13.5734,12-May-21,13.1899,18-May-20,1.82%,4.69%,8.43%,16.50%,44.42%
Principal Ultra Short Term Fund - Direct Plan - GrowthUltra Short Duration Fund,-,127.34,0.05%,0.35%,0.97%,1.72%,0.45%,4.02%,5.30%,4.26%,5.49%,-,0.12%,0.39%,0.52%,0.30%,0.19%,0.32%,0.60%,0.59%,0.43%,0.98%,-0.80%,0.47%,0.51%,0.99%,1.23%,1.31%,1.77%,1.64%,1.86%,2.15%,1.97%,2.17%,2.28%,-,1.18%,5.22%,3.23%,6.94%,6.65%,8.83%,8.48%,8.80%,9.70%,9.00%,8.23%,5.40%,30/30,26/29,25/29,26/29,26/29,24/28,18/23,12/18,15/18,13/17,,,,,,-,-,-,91.63%,51,-,8.37%,-,11.1217,0.01%,12-May-21,11.1217,12-May-21,10.6557,18-May-20,1.69%,-,-,-,-
Motilal Oswal Ultra Short Term Fund - Regular Plan - GrowthUltra Short Duration Fund,1,83.22,0.04%,0.21%,0.62%,1.25%,0.28%,2.98%,4.48%,0.21%,2.41%,-,0.14%,0.45%,0.58%,0.35%,0.25%,0.39%,0.67%,0.65%,0.49%,1.04%,-0.74%,0.53%,0.40%,0.77%,1.01%,1.08%,1.54%,1.41%,1.63%,1.92%,1.74%,1.96%,2.08%,-,1.40%,5.79%,3.74%,7.56%,7.32%,9.42%,9.08%,9.40%,10.28%,-,-,-,28/29,13/28,19/28,21/28,16/28,24/27,18/22,16/17,16/17,0/0,,,,,,-,-,-,87.61%,102,-,12.39%,-,12.0224,0.01%,12-May-21,12.0224,12-May-21,11.5392,18-May-20,1.62%,4.01%,4.27%,5.59%,-
Invesco India Ultra Short Term Fund - GrowthUltra Short Duration Fund,2,735.75,0.04%,0.31%,0.88%,1.51%,0.40%,3.96%,5.43%,6.20%,6.75%,7.61%,0.09%,0.32%,0.35%,0.29%,0.14%,0.26%,0.35%,0.44%,0.29%,0.32%,0.44%,0.67%,0.33%,0.50%,0.72%,0.79%,1.55%,1.27%,1.31%,1.69%,-,-,-,-,1.52%,6.13%,8.53%,2.74%,-,-,-,-,-,-,-,-,27/30,25/29,27/29,28/29,25/29,25/28,0/0,0/0,0/0,0/0,,,,,,-,-,-,80.14%,23,-,19.86%,-,11.9678,0.01%,12-May-21,11.9678,12-May-21,11.5047,18-May-20,1.59%,4.23%,7.34%,13.97%,38.62%
BOI AXA Ultra Short Duration Fund - Regular - GrowthUltra Short Duration Fund,3,307.14,0.04%,0.31%,0.89%,1.49%,0.39%,3.97%,5.35%,6.16%,6.97%,7.92%,0.09%,0.31%,0.34%,0.28%,0.13%,0.25%,0.33%,0.42%,0.28%,0.30%,0.43%,0.65%,0.49%,0.85%,1.02%,1.09%,1.79%,1.49%,1.63%,2.00%,-,-,-,-,1.19%,5.18%,7.55%,2.49%,-,-,-,-,-,-,-,-,22/29,25/28,25/28,24/28,23/28,25/27,0/0,0/0,0/0,0/0,,,,,,-,-,-,96.27%,28,-,3.73%,-,11.9989,0%,12-May-21,11.9989,12-May-21,11.3932,18-May-20,1.52%,4.05%,7.50%,15.26%,-
