Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Mirae Asset Emerging Bluechip Fund - Direct Plan - GrowthLarge & Mid Cap Fund,5,16190.41,2.05%,2.23%,5.68%,30.66%,15.49%,78.87%,26.30%,18.26%,22.46%,-,0.45%,-0.35%,-0.80%,4.60%,-2.28%,5.25%,12.31%,0.68%,0.22%,5.61%,5.97%,3.97%,0.54%,12.40%,21.09%,8.33%,23.53%,-30.48%,7.52%,-4.42%,-0.36%,5.66%,0.56%,0.25%,7.97%,24.12%,8.62%,-9.05%,52.05%,1.86%,12.27%,95.54%,2.42%,48.89%,-22.28%,28.32%,13/28,10/28,16/28,14/28,11/28,6/27,17/24,17/22,11/22,0/0,18.53,0.84,0.11,-5.07,0.02,50.00%,99.09%,28,-,-,-,0.91%,-,85.4359,0.56%,07-May-21,85.4359,07-May-21,46.1405,18-May-20,29.96%,34.63%,35.45%,42.10%,80.01%
BOI AXA Large & Mid Cap Equity Fund - Direct Plan - GrowthLarge & Mid Cap Fund,2,181.18,2.05%,3.01%,5.91%,22.92%,9.79%,59.64%,19.84%,7.11%,13.16%,-,0.47%,-0.26%,-0.71%,4.69%,-2.19%,5.34%,12.41%,0.78%,0.31%,5.72%,6.06%,4.07%,0.46%,12.23%,20.97%,8.25%,23.45%,-30.54%,7.46%,-4.44%,-0.41%,5.62%,0.53%,0.22%,8.42%,25.57%,9.85%,-7.94%,54.08%,3.02%,13.14%,97.14%,2.87%,-,-,-,5/30,6/30,20/30,7/30,11/30,7/29,13/26,8/24,12/23,5/21,19.94,0.87,0.42,0.36,0.1,50.00%,99.09%,28,-,-,-,0.91%,-,82.2611,0.56%,07-May-21,82.2611,07-May-21,44.6332,18-May-20,29.96%,-,-,-,-
Mirae Asset Emerging Bluechip Fund - GrowthLarge & Mid Cap Fund,5,16190.41,2.03%,2.14%,5.41%,29.96%,15.07%,76.99%,25.01%,17.13%,21.39%,22.31%,1.51%,-0.07%,1.32%,0.98%,-2.23%,6.16%,7.72%,0.25%,1.19%,4.39%,6.85%,2.73%,1.06%,9.05%,17.86%,12.82%,22.95%,-30.33%,6.05%,-4.10%,-0.53%,3.08%,1.33%,-1.18%,5.98%,15.71%,7.35%,-10.34%,43.46%,4.71%,1.71%,51.64%,5.67%,-,-,-,5/28,6/28,19/28,8/28,13/28,7/27,14/24,8/22,15/22,0/0,20.12,0.96,0.42,-0.03,0.09,60.00%,99.05%,52,-,-,-,0.95%,-,151.694,0.23%,07-May-21,156.085,03-Mar-21,83.453,18-May-20,29.78%,34.29%,35.60%,43.19%,-
BOI AXA Large & Mid Cap Equity Fund - Regular Plan - GrowthLarge & Mid Cap Fund,2,181.18,2.03%,2.92%,5.60%,22.26%,9.39%,57.88%,18.45%,5.84%,11.82%,10.33%,2.36%,0.73%,-0.06%,4.23%,0.03%,4.75%,13.12%,0.96%,-3.40%,4.13%,3.77%,6.68%,1.19%,9.38%,18.22%,13.17%,23.35%,-30.13%,6.35%,-3.80%,-0.22%,3.43%,1.62%,-0.89%,14.25%,13.89%,11.28%,-8.61%,40.11%,10.17%,5.75%,45.13%,5.32%,29.36%,-25.06%,24.20%,14/30,10/30,18/30,15/30,13/30,8/29,19/26,20/24,13/23,18/21,19.89,0.84,0.16,-4.56,0.04,60.00%,99.05%,52,-,-,-,0.95%,-,149.095,0.22%,07-May-21,153.624,03-Mar-21,82.385,18-May-20,29.41%,35.83%,38.98%,48.34%,128.67%
Mahindra Manulife Top 250 Nivesh Yojana - Direct Plan - GrowthLarge & Mid Cap Fund,-,298.19,1.80%,1.57%,6.65%,31.04%,15.88%,69.85%,-,-,-,-,2.38%,0.81%,0.02%,4.29%,0.11%,4.83%,13.20%,1.04%,-3.34%,4.22%,3.85%,6.76%,2.27%,8.07%,21.92%,8.48%,22.52%,-28.26%,6.14%,-2.76%,0.15%,3.71%,2.50%,0.62%,14.63%,14.97%,12.36%,-7.69%,41.73%,11.20%,6.39%,45.90%,5.87%,-,-,-,4/28,3/28,8/28,6/28,7/28,8/27,7/24,6/22,5/22,0/0,18.12,0.76,0.33,2.28,0.08,57.00%,98.33%,61,-,-,-,1.67%,-,62.843,0.35%,07-May-21,62.843,07-May-21,40.246,18-May-20,29.38%,41.86%,-,-,-
Mahindra Manulife Top 250 Nivesh Yojana - Regular Plan - GrowthLarge & Mid Cap Fund,-,298.19,1.76%,1.42%,6.16%,29.84%,15.14%,66.73%,-,-,-,-,3.79%,2.61%,3.60%,1.07%,-3.14%,7.97%,11.60%,-2.52%,-0.24%,-1.32%,5.26%,3.25%,2.34%,8.26%,22.13%,8.65%,22.75%,-28.13%,6.32%,-1.95%,0.26%,3.84%,2.69%,0.85%,14.23%,29.02%,3.20%,-8.08%,33.13%,12.91%,17.63%,64.12%,-3.62%,24.42%,-26.87%,28.56%,3/28,8/28,6/28,4/28,8/28,9/27,19/24,13/22,16/22,0/0,20.85,1.00,0.66,5.02,0.14,57.00%,98.33%,61,-,-,-,1.67%,-,58.968,0.35%,07-May-21,58.968,07-May-21,38.087,18-May-20,29.20%,33.21%,33.93%,39.80%,96.27%
Edelweiss Large and Mid Cap Fund - Direct Plan - GrowthLarge & Mid Cap Fund,5,697.03,1.55%,0.71%,3.76%,26.85%,12.78%,66.31%,21.43%,12.96%,16.42%,-,3.83%,2.75%,3.78%,1.19%,-3.05%,7.97%,11.62%,-2.51%,-0.23%,-1.29%,5.27%,3.27%,-0.15%,7.92%,21.61%,11.00%,21.05%,-29.58%,7.51%,-5.36%,2.69%,1.69%,1.20%,-1.12%,14.91%,29.16%,3.55%,-7.52%,32.99%,12.74%,17.76%,65.08%,-6.90%,-,-,-,3/30,8/30,6/30,4/30,8/30,9/29,20/26,14/24,17/23,14/21,19.14,0.88,0.43,0.85,0.09,-,98.18%,61,-,-,-,1.82%,-,87.768,0.22%,07-May-21,87.768,07-May-21,47.221,18-May-20,29.07%,33.22%,36.41%,46.75%,-
Edelweiss Large and Mid Cap Fund - Regular Plan - GrowthLarge & Mid Cap Fund,5,697.03,1.52%,0.57%,3.36%,25.89%,12.18%,63.78%,19.57%,11.29%,15.04%,12.74%,1.50%,-0.14%,1.25%,0.92%,-2.29%,6.08%,7.65%,0.18%,1.12%,4.31%,6.77%,2.66%,-0.10%,8.06%,21.78%,11.13%,21.19%,-29.48%,7.66%,-5.79%,2.83%,1.84%,1.34%,-0.99%,5.67%,14.74%,6.57%,-11.05%,42.34%,3.95%,0.98%,50.62%,5.02%,39.98%,-22.58%,22.41%,19/28,11/28,11/28,11/28,14/28,10/27,4/24,10/22,3/22,0/0,16.62,0.77,1.08,11.19,0.23,-,98.18%,61,-,-,-,1.82%,-,81.21,0.22%,07-May-21,81.21,07-May-21,44.145,18-May-20,28.96%,34.79%,37.40%,48.09%,-
L&T Large and Midcap Fund - Direct Plan - GrowthLarge & Mid Cap Fund,1,1278.9,1.51%,1.10%,2.81%,18.74%,6.22%,52.45%,14.62%,5.86%,13.18%,-,0.75%,-0.87%,-0.02%,3.92%,-2.07%,5.57%,11.81%,1.49%,-0.28%,3.76%,5.07%,4.08%,-1.04%,5.43%,16.55%,11.33%,19.57%,-25.50%,5.67%,0.75%,-0.61%,5.06%,1.17%,-0.49%,8.28%,14.96%,4.96%,-,-,-,-,-,-,-,-,-,20/30,22/30,25/30,18/30,22/30,10/29,23/26,22/24,23/23,20/21,19.98,0.95,0.34,-1.62,0.07,109.00%,98.17%,42,-,-,-,1.83%,-,64.4,0.25%,07-May-21,64.85,03-Mar-21,36.06,18-May-20,28.86%,38.82%,41.52%,53.60%,-
Tata Large & Mid Cap Fund - Direct Plan - AppreciationLarge & Mid Cap Fund,3,2153.33,1.50%,-0.27%,2.74%,24.70%,10.56%,60.39%,18.76%,12.86%,15.24%,-,0.78%,-0.74%,0.12%,4.04%,-1.95%,5.72%,11.96%,1.63%,-0.14%,3.91%,5.21%,4.21%,-0.89%,5.78%,16.95%,11.71%,19.89%,-25.34%,5.97%,1.00%,-0.32%,5.38%,1.50%,-0.17%,8.92%,16.87%,6.24%,-,-,-,-,-,-,-,-,-,18/28,21/28,25/28,17/28,21/28,11/27,23/24,20/22,22/22,0/0,19.38,0.87,0.34,-0.54,0.08,109.00%,98.17%,42,-,-,-,1.83%,-,58.05,0.24%,07-May-21,58.59,03-Mar-21,32.89,18-May-20,28.71%,35.92%,37.89%,44.61%,-
L&T Large and Midcap Fund - GrowthLarge & Mid Cap Fund,1,1278.9,1.50%,1.03%,2.59%,18.23%,5.90%,51.11%,13.65%,4.97%,12.26%,12.45%,0.86%,0.61%,-0.27%,5.85%,-2.56%,5.86%,12.51%,0.67%,0.30%,4.84%,5.59%,4.02%,0.66%,7.68%,21.89%,12.28%,23.79%,-29.36%,8.45%,-3.14%,1.38%,3.59%,-1.27%,-3.46%,10.93%,22.02%,7.02%,-10.83%,49.13%,10.25%,5.94%,79.43%,4.82%,55.03%,-34.73%,19.74%,4/30,3/30,8/30,6/30,7/30,11/29,7/26,6/24,6/23,8/21,19.86,0.78,0.52,3.74,0.13,72.00%,98.15%,49,-,-,-,1.85%,-,107.1434,0.11%,07-May-21,110.2907,04-Mar-21,57.0018,18-May-20,28.56%,-,-,-,-
Tata Large & Mid Cap Fund - Regular Plan - GrowthLarge & Mid Cap Fund,4,2153.33,1.48%,-0.35%,2.47%,24.03%,10.15%,60.94%,18.21%,11.98%,14.02%,13.60%,0.87%,0.71%,-0.18%,5.93%,-2.48%,5.95%,12.60%,0.75%,0.39%,4.93%,5.69%,4.12%,0.75%,7.90%,22.18%,12.55%,24.09%,-29.21%,8.70%,-4.19%,1.60%,3.80%,-1.04%,-3.19%,11.35%,23.40%,8.31%,-9.87%,50.76%,11.30%,6.96%,80.51%,4.79%,-,-,-,8/28,9/28,5/28,7/28,4/28,12/27,0/0,0/0,0/0,0/0,,,,,,72.00%,98.15%,49,-,-,-,1.85%,-,100.5843,0.11%,07-May-21,103.6716,04-Mar-21,53.9648,18-May-20,28.43%,33.78%,35.92%,45.35%,123.43%
Navi Large & Midcap Fund - Direct Plan - GrowthLarge & Mid Cap Fund,4,111.92,1.43%,1.17%,8.83%,29.85%,16.27%,68.75%,16.81%,11.60%,15.60%,-,1.52%,-1.54%,-0.16%,6.40%,-1.66%,5.44%,10.60%,1.27%,-0.35%,3.79%,6.69%,3.78%,-0.99%,10.14%,22.78%,5.61%,20.00%,-26.61%,-,-,-,-,-,-,11.40%,16.84%,11.19%,-2.94%,38.11%,0.10%,2.53%,44.84%,4.48%,26.75%,-22.60%,26.40%,21/30,11/30,12/30,12/30,15/30,12/29,4/26,12/24,3/23,3/21,,,,,,48.00%,97.65%,65,0.01%,1,-,2.24%,0.10%,49.0,0.22%,07-May-21,50.82,03-Mar-21,30.61,18-May-20,28.33%,33.70%,34.40%,43.83%,-
IDFC Core Equity Fund - Direct Plan - GrowthLarge & Mid Cap Fund,3,2228.91,1.42%,1.39%,3.79%,26.85%,12.80%,71.41%,16.60%,9.46%,15.63%,-,1.55%,-1.42%,-0.04%,6.51%,-1.54%,5.57%,10.70%,1.39%,-0.23%,3.93%,6.83%,3.90%,-0.81%,10.59%,23.30%,6.10%,20.54%,-26.31%,-,-,-,-,-,-,12.00%,18.66%,12.88%,-1.70%,38.85%,0.99%,3.59%,47.00%,5.47%,-,-,-,8/30,9/30,5/30,9/30,5/30,13/29,0/0,0/0,0/0,0/0,,,,,,48.00%,97.65%,65,0.01%,1,-,2.24%,0.10%,50.35,0.2%,07-May-21,50.35,07-May-21,30.35,18-May-20,28.25%,39.40%,-,-,-
IDFC Core Equity Fund - Regular Plan - GrowthLarge & Mid Cap Fund,3,2228.91,1.40%,1.27%,3.48%,26.09%,12.33%,69.34%,15.21%,8.13%,14.03%,11.13%,0.53%,-0.52%,1.02%,4.81%,-1.26%,3.91%,11.52%,1.03%,0.91%,2.32%,5.03%,5.78%,-1.28%,10.49%,19.15%,8.80%,22.72%,-27.26%,6.53%,-1.66%,4.52%,4.34%,3.82%,-1.19%,10.21%,16.35%,12.94%,-5.04%,34.87%,8.91%,3.10%,49.85%,3.08%,30.14%,-22.85%,18.50%,12/28,13/28,3/28,10/28,2/28,13/27,15/24,9/22,12/22,0/0,,,,,,-,97.35%,52,0.18%,1,-,2.47%,-,43.57,0.21%,07-May-21,45.31,16-Feb-21,27.58,18-May-20,28.03%,34.59%,35.92%,40.88%,122.35%
Navi Large & Midcap Fund - Regular Plan - GrowthLarge & Mid Cap Fund,3,111.92,1.38%,0.99%,8.23%,28.49%,15.39%,65.25%,14.59%,9.52%,13.55%,-,0.56%,-0.42%,1.12%,4.90%,-1.16%,4.01%,11.62%,1.12%,1.00%,2.43%,5.13%,5.88%,-1.18%,10.77%,19.48%,7.56%,23.04%,-27.06%,6.81%,-1.27%,4.90%,4.68%,4.19%,-0.84%,10.68%,17.70%,14.21%,-3.89%,36.68%,10.38%,4.47%,50.70%,2.79%,-,-,-,17/28,5/28,2/28,13/28,9/28,14/27,1/24,0/0,0/0,0/0,,,,,,-,97.35%,52,0.18%,1,-,2.47%,-,45.8,0.2%,07-May-21,45.8,07-May-21,27.9,18-May-20,28.03%,37.14%,39.02%,49.00%,171.97%
Baroda Large and Mid Cap Fund - Direct Plan - GrowthLarge & Mid Cap Fund,-,598.89,1.23%,0.76%,4.26%,25.09%,11.01%,-,-,-,-,-,0.25%,0.23%,0.35%,4.06%,-3.81%,5.73%,10.34%,0.75%,0.85%,4.47%,4.94%,4.92%,0.04%,7.93%,21.36%,10.35%,20.20%,-26.01%,7.46%,-0.58%,-,-,-,-,5.96%,13.70%,11.26%,-4.78%,40.13%,12.25%,-3.24%,-,-,-,-,-,19/30,5/30,2/30,14/30,9/30,14/29,1/26,0/0,0/0,0/0,,,,,,15.14%,97.26%,43,-,-,-,2.74%,-,47.836,0.18%,07-May-21,48.588,03-Mar-21,27.832,18-May-20,27.75%,35.96%,40.39%,54.81%,-
Franklin India Equity Advantage Fund - Direct - GrowthLarge & Mid Cap Fund,2,2459.1,1.18%,1.26%,2.98%,31.83%,12.82%,79.84%,14.71%,8.47%,11.81%,-,0.29%,0.37%,0.49%,4.17%,-3.70%,5.86%,10.47%,0.87%,0.98%,4.60%,5.08%,5.07%,-0.12%,7.48%,20.85%,9.90%,19.72%,-26.31%,7.03%,-0.53%,-,-,-,-,6.56%,15.65%,12.53%,-3.20%,42.55%,13.37%,-2.84%,-,-,-,-,-,23/28,20/28,12/28,12/28,16/28,15/27,0/0,0/0,0/0,0/0,,,,,,15.14%,97.26%,43,-,-,-,2.74%,-,43.383,0.17%,07-May-21,44.186,03-Mar-21,25.619,18-May-20,27.73%,-,-,-,-
Franklin India Equity Advantage Fund - GrowthLarge & Mid Cap Fund,2,2459.1,1.17%,1.20%,2.79%,31.32%,12.53%,78.28%,13.73%,7.59%,10.91%,12.05%,0.23%,-1.27%,-1.78%,3.28%,-0.65%,6.36%,8.85%,-0.08%,2.39%,2.56%,5.52%,3.81%,-0.68%,4.83%,18.40%,13.29%,24.87%,-24.65%,-,-,-,-,-,-,5.55%,13.12%,10.85%,0.49%,39.62%,3.15%,3.87%,43.93%,10.97%,26.52%,-21.82%,22.26%,25/28,19/28,23/28,23/28,24/28,16/27,6/24,7/22,2/22,0/0,,,,,,83.00%,97.25%,59,-,-,-,2.75%,-,13.21,0.38%,07-May-21,13.41,03-Mar-21,9.81,24-Sep-20,27.49%,30.38%,32.24%,39.62%,-
Baroda Large and Mid Cap Fund - Regular Plan - GrowthLarge & Mid Cap Fund,-,598.89,1.16%,0.54%,3.74%,23.86%,10.24%,-,-,-,-,-,0.27%,-1.15%,-1.67%,3.37%,-0.56%,6.45%,8.97%,0.03%,2.52%,2.68%,5.66%,3.94%,-0.68%,4.64%,18.09%,13.16%,24.53%,-24.85%,-,-,-,-,-,-,6.06%,14.49%,12.10%,1.99%,42.02%,4.97%,5.85%,45.80%,11.28%,-,-,-,15/30,19/30,27/30,20/30,25/30,16/29,21/26,13/24,16/23,0/0,,,,,,83.00%,97.25%,59,-,-,-,2.75%,-,13.03,0.38%,07-May-21,13.28,03-Mar-21,9.8,24-Sep-20,27.41%,31.97%,31.88%,38.93%,94.60%
HDFC Growth Opportunities Fund - Direct Plan - GrowthLarge & Mid Cap Fund,3,2014.04,1.11%,0.89%,4.35%,34.19%,15.52%,73.35%,16.07%,11.03%,13.22%,-,1.76%,-0.29%,-0.56%,6.35%,-1.05%,5.67%,9.71%,0.52%,-0.21%,3.88%,4.85%,4.91%,1.35%,3.32%,15.07%,13.80%,20.49%,-25.88%,6.77%,-2.51%,-0.62%,3.23%,-0.81%,-2.54%,14.46%,16.91%,-,-,-,-,-,-,-,-,-,-,9/28,17/28,18/28,15/28,12/28,17/27,5/24,4/22,8/22,0/0,,,,,,39.00%,97.22%,59,-,-,-,2.78%,-,13.7895,0.13%,07-May-21,13.8546,03-Mar-21,7.9314,18-May-20,26.62%,33.70%,37.00%,49.10%,113.34%
HDFC Growth Opportunities Fund - Regular - GrowthLarge & Mid Cap Fund,3,2014.04,1.09%,0.83%,4.16%,33.81%,15.26%,72.57%,15.67%,10.74%,12.99%,9.38%,1.80%,-0.14%,-0.41%,6.49%,-0.92%,5.83%,9.87%,0.66%,-0.06%,4.05%,5.01%,5.06%,3.11%,9.47%,21.15%,5.79%,25.04%,-28.34%,5.94%,0.59%,-0.95%,5.94%,1.43%,-0.34%,15.19%,19.01%,-,-,-,-,-,-,-,-,-,-,27/30,21/30,24/30,25/30,26/30,17/29,8/26,9/24,2/23,2/21,,,,,,39.00%,97.22%,59,-,-,-,2.78%,-,13.4564,0.12%,07-May-21,13.5651,03-Mar-21,7.8807,18-May-20,26.51%,31.13%,31.83%,34.34%,-
Axis Growth Opportunities Fund - Direct Plan - GrowthLarge & Mid Cap Fund,-,2663.87,1.04%,2.83%,9.53%,28.17%,13.59%,67.98%,27.56%,-,-,-,2.03%,0.35%,0.24%,4.77%,-0.03%,5.27%,11.65%,1.68%,-0.86%,5.42%,5.46%,6.73%,3.21%,9.73%,21.44%,6.04%,25.35%,-28.18%,6.18%,0.84%,-0.72%,6.19%,1.68%,-0.09%,14.28%,22.05%,14.93%,-4.90%,49.01%,11.63%,13.51%,83.62%,7.68%,45.56%,-15.15%,12.54%,20/28,18/28,24/28,22/28,23/28,18/27,13/24,0/0,0/0,0/0,,,,,,-,97.20%,83,-,-,-,2.80%,-,13.06,-0.08%,07-May-21,13.45,03-Mar-21,8.01,18-May-20,26.42%,-,-,-,-
Axis Growth Opportunities Fund - GrowthLarge & Mid Cap Fund,-,2663.87,1.03%,2.70%,9.14%,27.15%,13.05%,65.38%,25.49%,-,-,-,2.05%,0.43%,0.33%,4.85%,0.05%,5.36%,11.75%,1.77%,-0.78%,5.52%,5.55%,6.83%,0.09%,6.67%,19.58%,12.98%,20.54%,-22.63%,7.51%,-4.26%,-0.07%,5.85%,0.60%,-3.16%,14.70%,23.27%,15.73%,-4.23%,50.18%,12.53%,14.60%,85.50%,8.19%,-,-,-,10/30,17/30,19/30,17/30,14/30,18/29,5/26,7/24,10/23,12/21,,,,,,-,97.20%,83,-,-,-,2.80%,-,13.6968,-0.07%,07-May-21,13.9585,03-Mar-21,7.8934,19-May-20,26.12%,30.40%,30.75%,32.37%,79.93%
Nippon India Vision Fund - Direct Plan - GrowthLarge & Mid Cap Fund,1,2829.84,0.98%,0.02%,1.98%,26.04%,9.90%,70.08%,14.66%,8.00%,11.30%,-,0.45%,-1.44%,0.68%,5.17%,-0.99%,6.43%,12.38%,1.68%,-1.29%,3.46%,2.52%,5.77%,0.21%,6.98%,19.91%,13.30%,20.89%,-22.42%,7.84%,-3.96%,0.18%,6.13%,0.86%,-2.89%,9.95%,11.65%,7.54%,-,-,-,-,-,-,-,-,-,26/30,24/30,14/30,13/30,17/30,19/29,0/0,0/0,0/0,0/0,,,,,,19.73%,97.18%,51,-,-,-,2.82%,-,13.3272,-0.08%,07-May-21,13.6256,03-Mar-21,7.8137,19-May-20,25.70%,32.32%,-,-,-
Nippon India Vision Fund - GrowthLarge & Mid Cap Fund,2,2829.84,0.97%,-0.03%,1.85%,25.71%,9.70%,69.23%,14.06%,7.42%,10.63%,9.61%,0.48%,-1.29%,0.83%,5.29%,-0.86%,6.58%,12.52%,1.82%,-1.14%,3.62%,2.67%,5.93%,3.83%,3.99%,19.05%,11.21%,17.45%,-23.63%,5.82%,-0.67%,1.82%,1.61%,1.02%,-10.00%,10.62%,13.64%,7.91%,-,-,-,-,-,-,-,-,-,22/28,23/28,10/28,18/28,15/28,19/27,8/24,3/22,4/22,0/0,,,,,,19.73%,97.18%,51,-,-,-,2.82%,-,13.24,-0.15%,07-May-21,13.62,03-Mar-21,8.04,18-May-20,25.61%,34.18%,39.44%,52.40%,-
Principal Emerging Bluechip Fund - Direct Plan - GrowthLarge & Mid Cap Fund,4,2518.94,0.87%,1.33%,5.07%,28.72%,11.88%,70.10%,21.89%,11.16%,18.20%,-,1.11%,-0.57%,-1.76%,7.66%,-0.08%,5.36%,13.76%,-0.30%,-3.84%,8.00%,3.61%,6.71%,3.92%,4.27%,19.37%,11.52%,17.77%,-23.38%,6.13%,-0.35%,2.17%,1.93%,1.33%,-9.75%,14.70%,11.48%,6.44%,-2.91%,29.54%,3.67%,-4.93%,27.59%,3.51%,-,-,-,24/30,25/30,11/30,19/30,16/30,20/29,9/26,3/24,7/23,7/21,,,,,,70.00%,97.05%,67,-,-,-,2.95%,-,13.1221,-0.35%,07-May-21,13.4264,15-Feb-21,7.8308,18-May-20,25.35%,32.76%,34.61%,41.43%,-
Principal Emerging Bluechip Fund - GrowthLarge & Mid Cap Fund,4,2518.94,0.86%,1.23%,4.77%,28.02%,11.44%,68.24%,20.53%,9.93%,16.90%,17.81%,1.09%,-0.62%,-1.83%,7.62%,-0.11%,5.32%,13.72%,-0.33%,-3.86%,7.97%,3.57%,6.69%,0.49%,4.59%,18.44%,11.47%,17.02%,-25.39%,6.31%,1.76%,1.79%,1.38%,4.46%,-1.67%,14.45%,11.11%,6.28%,-3.03%,29.41%,3.51%,-5.01%,27.27%,3.74%,35.51%,-29.16%,20.63%,24/28,28/28,26/28,20/28,20/28,20/27,21/24,16/22,10/22,0/0,,,,,,70.00%,97.05%,67,-,-,-,2.95%,-,13.5851,-0.35%,07-May-21,13.8475,15-Feb-21,7.9762,18-May-20,25.32%,35.83%,39.96%,54.82%,-
HSBC Large and Mid Cap Equity Fund - Direct Plan - GrowthLarge & Mid Cap Fund,-,487.17,0.78%,0.57%,2.26%,24.47%,9.54%,64.46%,18.12%,-,-,-,1.38%,0.34%,0.58%,7.66%,-2.05%,4.73%,9.47%,-0.23%,2.74%,3.05%,4.14%,6.44%,0.65%,5.00%,18.89%,11.90%,17.56%,-25.03%,6.59%,2.05%,2.09%,1.68%,4.73%,-1.36%,14.42%,7.13%,9.15%,-8.48%,38.90%,11.07%,1.98%,-,-,-,-,-,1/28,1/28,1/28,1/28,3/28,21/27,3/24,2/22,7/22,0/0,,,,,,96.00%,96.76%,72,-,-,-,2.57%,0.67%,19.5934,-0.29%,07-May-21,19.9218,03-Mar-21,12.2435,18-May-20,24.73%,32.49%,36.92%,47.64%,125.06%
Union Large and Mid Cap Fund - Regular Plan - GrowthLarge & Mid Cap Fund,-,189.33,0.77%,-0.84%,0.93%,18.30%,4.73%,57.35%,-,-,-,-,1.43%,0.52%,0.76%,7.82%,-1.89%,4.90%,9.63%,-0.09%,2.99%,3.20%,4.29%,6.61%,2.38%,10.54%,20.57%,11.20%,25.63%,-26.90%,9.66%,-1.82%,1.29%,6.13%,4.79%,0.45%,15.28%,9.82%,11.18%,-7.06%,41.15%,13.19%,2.12%,-,-,-,-,-,23/30,20/30,26/30,24/30,24/30,21/29,16/26,0/0,0/0,0/0,,,,,,96.00%,96.76%,72,-,-,-,2.57%,0.67%,16.72,-0.36%,07-May-21,16.78,06-May-21,9.82,18-May-20,24.55%,31.13%,32.17%,37.07%,82.79%
Union Large and Mid Cap Fund - Direct Plan - GrowthLarge & Mid Cap Fund,-,189.33,0.76%,-0.82%,1.15%,18.85%,5.00%,58.94%,-,-,-,-,2.54%,-0.50%,-1.42%,7.88%,-1.85%,6.11%,13.75%,0.50%,-5.02%,6.86%,4.40%,3.09%,2.49%,10.82%,20.89%,11.49%,25.98%,-26.76%,9.96%,-1.60%,1.59%,6.38%,5.09%,0.58%,13.37%,12.09%,6.79%,-4.89%,31.56%,10.73%,0.16%,39.10%,11.10%,-,-,-,12/30,27/30,23/30,22/30,20/30,22/29,11/26,4/24,14/23,10/21,,,,,,33.37%,96.76%,55,-,-,0.18%,3.06%,-,21.268,-0.28%,07-May-21,21.561,03-Mar-21,13.085,18-May-20,24.47%,29.95%,-,-,-
HSBC Large and Mid Cap Equity Fund - Regular Plan - GrowthLarge & Mid Cap Fund,-,487.17,0.75%,0.44%,1.83%,23.42%,8.89%,61.72%,16.19%,-,-,-,2.52%,-0.56%,-1.47%,7.82%,-1.92%,6.04%,13.69%,0.44%,-5.08%,6.78%,4.31%,3.02%,2.92%,12.59%,20.53%,9.02%,26.77%,-31.94%,6.33%,-5.77%,-1.25%,3.19%,1.16%,-2.11%,13.10%,11.24%,5.89%,-5.93%,29.82%,9.75%,-0.79%,38.03%,10.45%,32.83%,-20.33%,17.54%,11/28,25/28,22/28,21/28,19/28,22/27,11/24,5/22,13/22,0/0,,,,,,33.37%,96.76%,55,-,-,0.18%,3.06%,-,19.7246,-0.32%,07-May-21,19.7876,06-May-21,11.575,18-May-20,24.45%,34.08%,37.36%,49.82%,188.30%
Kotak Equity Opportunities Fund - Direct Plan - GrowthLarge & Mid Cap Fund,4,5518.22,0.56%,-0.19%,5.25%,25.76%,11.46%,63.79%,20.13%,14.03%,17.29%,-,0.97%,-1.07%,-0.67%,4.46%,-1.56%,6.24%,12.35%,0.97%,-1.23%,5.34%,5.76%,6.01%,2.98%,12.72%,20.67%,9.14%,26.91%,-31.87%,6.45%,-5.64%,-1.12%,3.32%,1.29%,-1.99%,9.13%,13.40%,6.18%,-15.79%,42.36%,4.50%,-2.11%,61.21%,-1.50%,-,-,-,7/28,4/28,7/28,24/28,22/28,23/27,9/24,21/22,19/22,0/0,,,,,,123.00%,96.51%,52,-,-,-,3.49%,-,21.7528,-0.31%,07-May-21,21.8209,06-May-21,12.5092,18-May-20,24.10%,30.90%,35.88%,45.49%,114.29%
